"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","seller_id","submission_channel","market_region","odometer_value","odometer_unit","submitted_at"
"SRC141439276CC0B578","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH54611838346","REQD99C60C664E115AE","2026-01-27T15:14:49Z","2026-01-27T15:29:49Z","SELB183DF1811C8876B","web","great_lakes","47965","mi","2026-01-27T15:09:49Z"
"SRCD689716A45D276AC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH80939044493","REQ0E7A2A62D48B3D97","2026-01-27T22:00:38Z","2026-01-27T22:15:38Z","SEL5ED59441AACDA056","mobile","mid_atlantic","48102","km","2026-01-27T21:55:38Z"
"SRC3C0DFE9506E2D2BC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00239396681","REQ9A4D46ED3C91D100","2026-01-28T04:46:27Z","2026-01-28T05:01:27Z","SEL29803BD12356F959","web","mountain_west","48239","mi","2026-01-28T04:41:27Z"
"SRC4EE5CA9E9B3DCE14","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00824649824","REQ8BDD4A2A70D0A439","2026-01-28T11:32:16Z","2026-01-28T11:47:16Z","SEL97D5D15ED56B9602","mobile","pacific_coast","48376","km","2026-01-28T11:27:16Z"
"SRC296E6D8574D93516","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH64803129943","REQBF8589FD4C63549E","2026-01-28T18:18:05Z","2026-01-28T18:33:05Z","SELF645089BBBA6BB5F","web","great_lakes","48513","mi","2026-01-28T18:13:05Z"
"SRC44192803BBD68EAD","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH06014429525","REQ83CCC3EE2922447E","2026-01-29T01:03:54Z","2026-01-29T01:18:54Z","SEL51427F5C1CDDF00F","mobile","mid_atlantic","48650","km","2026-01-29T00:58:54Z"
"SRC56436DAD6D5E3412","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42628338785","REQ6A25EE194A67380E","2026-01-29T07:49:43Z","2026-01-29T08:04:43Z","SELCD43DA397B75C927","web","mountain_west","48787","mi","2026-01-29T07:44:43Z"
"SRCB7C8D365B1472736","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH91662505171","REQ72B6868F622B9973","2026-01-29T14:35:32Z","2026-01-29T14:50:32Z","SEL9C9AE1A3B4246B11","mobile","pacific_coast","48924","km","2026-01-29T14:30:32Z"
"SRCE532F4AF8322266C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14550103601","REQCE6EFFCC4867C16C","2026-01-29T21:21:21Z","2026-01-29T21:36:21Z","SELC51AC7056EFD21A3","web","great_lakes","49061","mi","2026-01-29T21:16:21Z"
"SRCD07F11A2D4CAE954","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH26725297361","REQ60F803E390268BF9","2026-01-30T04:07:10Z","2026-01-30T04:22:10Z","SEL82F7D8E01F51F33F","mobile","mid_atlantic","49198","km","2026-01-30T04:02:10Z"
"SRC81821E1D08D41411","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH29024647530","REQ8B5A0BD776F6809E","2026-01-30T10:53:00Z","2026-01-30T11:08:00Z","SEL1BC0DABB1C3A2B40","web","mountain_west","49335","mi","2026-01-30T10:48:00Z"
"SRC5C44A7FF4A9396C9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01773878370","REQ1D17F6E3F3337AAC","2026-01-30T17:38:49Z","2026-01-30T17:53:49Z","SEL21455EEC58BBE919","mobile","pacific_coast","49472","km","2026-01-30T17:33:49Z"
"SRC717AD51C2E422B21","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH58699706983","REQ5A61D2B11F059AA2","2026-01-31T00:24:38Z","2026-01-31T00:39:38Z","SELF9E2C44516D87D78","web","great_lakes","49609","mi","2026-01-31T00:19:38Z"
"SRC27F82E3CA5DC70C1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH63654378640","REQ51D5828E0D9BAE5D","2026-01-31T07:10:27Z","2026-01-31T07:25:27Z","SELE1E19FEE5F39E9A7","mobile","mid_atlantic","49746","km","2026-01-31T07:05:27Z"
"SRC66C76D62A8EA0893","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH32021277671","REQE71F4D5D205571DB","2026-01-31T13:56:16Z","2026-01-31T14:11:16Z","SEL504763AA9B22B68A","web","mountain_west","49883","mi","2026-01-31T13:51:16Z"
"SRC652AF889B34B972A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH07260541678","REQ8CAA59CDF0F3C39D","2026-01-31T20:42:05Z","2026-01-31T20:57:05Z","SEL00F46EE7EE35AF41","mobile","pacific_coast","50020","km","2026-01-31T20:37:05Z"
"SRC6DA6EBE2105536DB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14083052382","REQA869EAFBDFF1EE40","2026-02-01T03:08:16Z","2026-02-01T03:23:16Z","SELB5CD192CFA52D816","web","great_lakes","50157","mi","2026-02-01T03:03:16Z"
"SRC0CF74DA8B35C9079","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH74077989751","REQ821EF3FFF2408747","2026-02-01T09:14:49Z","2026-02-01T09:29:49Z","SELA32B38D4A5EF3F32","mobile","mid_atlantic","50294","km","2026-02-01T09:09:49Z"
"SRC67D09F0EF494D4D9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76378414770","REQFC8C5A8ADB297596","2026-02-01T15:21:21Z","2026-02-01T15:36:21Z","SEL91EC8951483E2CC1","web","mountain_west","50431","mi","2026-02-01T15:16:21Z"
"SRC73CC636AF488AC66","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH27802019001","REQ5BA47FBC0693C2B6","2026-02-01T21:27:54Z","2026-02-01T21:42:54Z","SEL9CAA2AEF7104CAAE","mobile","pacific_coast","50568","km","2026-02-01T21:22:54Z"
"SRC75035E39806042DB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH43147014096","REQ9CF1E083D16E2EEA","2026-02-02T03:34:27Z","2026-02-02T03:49:27Z","SEL991434B37677DEC0","web","great_lakes","50705","mi","2026-02-02T03:29:27Z"
"SRC9920B0C59F9FB6C8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49474607965","REQ533E0813567CC68D","2026-02-02T09:41:00Z","2026-02-02T09:56:00Z","SELE9E6018722F051A0","mobile","mid_atlantic","50842","km","2026-02-02T09:36:00Z"
"SRC358BF5696A627F12","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH54453195499","REQ5361D410BD1DD99C","2026-02-02T15:47:32Z","2026-02-02T16:02:32Z","SEL8E6FAF4FED7F282A","web","mountain_west","50979","mi","2026-02-02T15:42:32Z"
"SRCB5731531619BB799","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH94943570326","REQB1D2D0C7A814E6E4","2026-02-02T21:54:05Z","2026-02-02T22:09:05Z","SELE8A9BA4CFA65C814","mobile","pacific_coast","51116","km","2026-02-02T21:49:05Z"
"SRC79C083B9893B0983","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01067372423","REQ0B51157800DC9FB5","2026-02-03T04:00:38Z","2026-02-03T04:15:38Z","SEL07844D4CA36D0B60","web","great_lakes","51253","mi","2026-02-03T03:55:38Z"
"SRC5429AC0AE3D71902","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH90866458189","REQC82E04F2B2A19AA8","2026-02-03T10:07:10Z","2026-02-03T10:22:10Z","SEL338D3341F57989B1","mobile","mid_atlantic","51390","km","2026-02-03T10:02:10Z"
"SRC921427D31E348FE6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH95909421297","REQ137749C19CD479EC","2026-02-03T16:13:43Z","2026-02-03T16:28:43Z","SEL65CFBAC7FE02E29B","web","mountain_west","51527","mi","2026-02-03T16:08:43Z"
"SRC67687C1F5C8F4B94","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH90502662544","REQ60884636772842F3","2026-02-03T22:20:16Z","2026-02-03T22:35:16Z","SEL5C86ECB20DCB950F","mobile","pacific_coast","51664","km","2026-02-03T22:15:16Z"
"SRC0FA10E3FA220F99E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH45936863593","REQ7925DFA873E342C1","2026-02-04T04:26:49Z","2026-02-04T04:41:49Z","SELA6968292D798E228","web","great_lakes","51801","mi","2026-02-04T04:21:49Z"
"SRC53EBCBE0CE7D54EC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH60130110707","REQA185403656ACF98A","2026-02-04T10:33:21Z","2026-02-04T10:48:21Z","SEL874960E026017A8F","mobile","mid_atlantic","51938","km","2026-02-04T10:28:21Z"
"SRCA43D5BAE8D9936DB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH46912629736","REQE96249D6DD332458","2026-02-04T16:39:54Z","2026-02-04T16:54:54Z","SEL886EDE6989734F33","web","mountain_west","52075","mi","2026-02-04T16:34:54Z"
"SRC0614AB5DF63D6E21","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42664177125","REQ34F6F0DB4E38FBD6","2026-02-04T22:46:27Z","2026-02-04T23:01:27Z","SEL27B7AE0A84388190","mobile","pacific_coast","52212","km","2026-02-04T22:41:27Z"
"SRCF79C2C31B17A505C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH38540522250","REQB7B5244A233CC128","2026-02-05T04:53:00Z","2026-02-05T05:08:00Z","SELCBB1C82F72FB2BE9","web","great_lakes","52349","mi","2026-02-05T04:48:00Z"
"SRCB6DCCDA5015D8104","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47555872588","REQ43AFE64A0A9EF967","2026-02-05T10:59:32Z","2026-02-05T11:14:32Z","SEL272342B40BEC1B8F","mobile","mid_atlantic","52486","km","2026-02-05T10:54:32Z"
"SRCE400DF5077854821","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH28506340835","REQF9AC632D2C362037","2026-02-05T17:06:05Z","2026-02-05T17:21:05Z","SELA8E14BFF0CC29E54","web","mountain_west","52623","mi","2026-02-05T17:01:05Z"
"SRCB870AE018231EDFC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH79100282819","REQB21FFC003803C3CD","2026-02-05T23:12:38Z","2026-02-05T23:27:38Z","SEL97C50239ABEBC185","mobile","pacific_coast","52760","km","2026-02-05T23:07:38Z"
"SRC3F6F732A0ECE2C9E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH21465158596","REQDEEB1611B02D9ADE","2026-02-06T05:19:10Z","2026-02-06T05:34:10Z","SELD1E09686EE2B308D","web","great_lakes","52897","mi","2026-02-06T05:14:10Z"
"SRCFC3C5A214D3C9D67","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH12124280580","REQ98E282C3700D09AF","2026-02-06T11:25:43Z","2026-02-06T11:40:43Z","SELC8D9AA4BC600D515","mobile","mid_atlantic","53034","km","2026-02-06T11:20:43Z"
"SRC3D29BFC50E8962EE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH75247517486","REQ20D0F86D4482A8B2","2026-02-06T17:32:16Z","2026-02-06T17:47:16Z","SELD0260EA7B710A80E","web","mountain_west","53171","mi","2026-02-06T17:27:16Z"
"SRC367291924D653FF3","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH06512655669","REQBD7FABDFE100C8D3","2026-02-06T23:38:49Z","2026-02-06T23:53:49Z","SEL390D6860AFC53CA9","mobile","pacific_coast","53308","km","2026-02-06T23:33:49Z"
"SRCA6D3A871FCC38917","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH20905505256","REQB9DCA72D84ADC501","2026-02-07T05:45:21Z","2026-02-07T06:00:21Z","SEL02AA9C3FE4473584","web","great_lakes","53445","mi","2026-02-07T05:40:21Z"
"SRC2AC51D72BBAD50C7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH64568898934","REQ121D73922B8634F4","2026-02-07T11:51:54Z","2026-02-07T12:06:54Z","SELD9ECFBAEAB194386","mobile","mid_atlantic","53582","km","2026-02-07T11:46:54Z"
"SRC8C1E4ED16E2627E1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH21148467790","REQ0DE0854D845ACCA9","2026-02-07T17:58:27Z","2026-02-07T18:13:27Z","SEL69895C27EE1CEF68","web","mountain_west","53719","mi","2026-02-07T17:53:27Z"
"SRC52AA7B66BB033FF3","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH09525312100","REQA87F49B46CA6605B","2026-02-08T00:05:00Z","2026-02-08T00:20:00Z","SEL311BAE007489AEA6","mobile","pacific_coast","53856","km","2026-02-08T00:00:00Z"
"SRC0B4CE82736D16184","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH67518698937","REQ1E49463B61FA036C","2026-02-08T06:11:32Z","2026-02-08T06:26:32Z","SEL0CF2A11E96958A63","web","great_lakes","53993","mi","2026-02-08T06:06:32Z"
"SRC1E20B7F8A2931AB5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH69259007349","REQF531DABC97AF1012","2026-02-08T12:18:05Z","2026-02-08T12:33:05Z","SELABF45001B7AB8F2E","mobile","mid_atlantic","54130","km","2026-02-08T12:13:05Z"
"SRC9DD74140DFA29CA9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49637126097","REQ1B2FCDC8FF62C888","2026-02-08T18:24:38Z","2026-02-08T18:39:38Z","SEL0C680064A8DFB14B","web","mountain_west","54267","mi","2026-02-08T18:19:38Z"
"SRC6EF69EE0B03F548C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH75941780784","REQED59151EDCD98C6E","2026-02-09T00:31:10Z","2026-02-09T00:46:10Z","SEL7472E4DE2CA6E145","mobile","pacific_coast","54404","km","2026-02-09T00:26:10Z"
"SRC9BA620EAFF5FC05E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH06389005950","REQF8FEF474FB886EA9","2026-02-09T06:37:43Z","2026-02-09T06:52:43Z","SELAEB8E1814EA1ECBB","web","great_lakes","54541","mi","2026-02-09T06:32:43Z"
"SRCD326FF7822F68829","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH69298957884","REQABA1A3CA505E258C","2026-02-09T12:44:16Z","2026-02-09T12:59:16Z","SEL2BC61E60814097C0","mobile","mid_atlantic","54678","km","2026-02-09T12:39:16Z"
"SRC633D369898874331","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76064361838","REQ6D0632219EFC4A16","2026-02-09T18:50:49Z","2026-02-09T19:05:49Z","SEL6750F845FC021CEA","web","mountain_west","54815","mi","2026-02-09T18:45:49Z"
"SRC0CA8B3BFA367D4F6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH64691161173","REQE693E55A9828016A","2026-02-10T00:57:21Z","2026-02-10T01:12:21Z","SEL3DE0EFF70D97DF64","mobile","pacific_coast","54952","km","2026-02-10T00:52:21Z"
"SRCD6F274E60BA6078C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH20026394093","REQ93F0B634F0A7F95B","2026-02-10T07:03:54Z","2026-02-10T07:18:54Z","SELB17536C26528A931","web","great_lakes","55089","mi","2026-02-10T06:58:54Z"
"SRC797732720088DF3F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH77406677050","REQ0D4B30C25BEB4B4C","2026-02-10T13:10:27Z","2026-02-10T13:25:27Z","SEL12D7FB16CF5DAC12","mobile","mid_atlantic","55226","km","2026-02-10T13:05:27Z"
"SRC10A84263F123EB9D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH62265824652","REQ235785A1F9601ECD","2026-02-10T19:17:00Z","2026-02-10T19:32:00Z","SELD0414F3E2D6E6735","web","mountain_west","55363","mi","2026-02-10T19:12:00Z"
"SRC814841932A7A42D5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH13684203325","REQ4011C1E159819686","2026-02-11T01:23:32Z","2026-02-11T01:38:32Z","SELA98BC35C15527EA2","mobile","pacific_coast","55500","km","2026-02-11T01:18:32Z"
"SRCD55EED03F24F5305","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH71690593518","REQ9A8D41F0505D41D2","2026-02-11T07:30:05Z","2026-02-11T07:45:05Z","SELE85233601D7DFEF7","web","great_lakes","55637","mi","2026-02-11T07:25:05Z"
"SRC0ED47BE95BB40BAB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH36091191222","REQABA9A30F0C51248B","2026-02-11T13:36:38Z","2026-02-11T13:51:38Z","SEL1219B121F639F037","mobile","mid_atlantic","55774","km","2026-02-11T13:31:38Z"
"SRC913D0F0318318A09","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH41231035375","REQBD0D5956A6D0C260","2026-02-11T19:43:10Z","2026-02-11T19:58:10Z","SEL564ED935F9FBB4C4","web","mountain_west","55911","mi","2026-02-11T19:38:10Z"
"SRCC902CF7F709F1D0D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH39462794573","REQF28F5E483DF6BE54","2026-02-12T01:49:43Z","2026-02-12T02:04:43Z","SEL246D64BB8FD4B7E9","mobile","pacific_coast","56048","km","2026-02-12T01:44:43Z"
"SRC019D166D75EAA0A9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH57788069859","REQ99AE0BFE53D3C1A1","2026-02-12T07:56:16Z","2026-02-12T08:11:16Z","SELAD813D4DB77A6AD2","web","great_lakes","56185","mi","2026-02-12T07:51:16Z"
"SRC70D52269D1DC3EA7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76312689222","REQ1AA6CFE2A99692EB","2026-02-12T14:02:49Z","2026-02-12T14:17:49Z","SELE96AD0F67D592103","mobile","mid_atlantic","56322","km","2026-02-12T13:57:49Z"
"SRCD3544BF7C5D5ECF2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH12410477808","REQFA3D782FDEA7E0C1","2026-02-12T20:09:21Z","2026-02-12T20:24:21Z","SEL1BB1033D012F9F7F","web","mountain_west","56459","mi","2026-02-12T20:04:21Z"
"SRC75D12BDCE7EB43EB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH50083544978","REQCD2F43AED1622D8B","2026-02-13T02:15:54Z","2026-02-13T02:30:54Z","SEL37CA8580BDEAB8DE","mobile","pacific_coast","56596","km","2026-02-13T02:10:54Z"
"SRC5A81D5B02D848AC6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH99370818115","REQC30588426CBD3D18","2026-02-13T08:22:27Z","2026-02-13T08:37:27Z","SEL4D08490DE766D325","web","great_lakes","56733","mi","2026-02-13T08:17:27Z"
"SRC6CEA29FAEB0B57A8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH48832434478","REQ7C918ADCD7B81D1B","2026-02-13T14:29:00Z","2026-02-13T14:44:00Z","SEL216319DCA02E76F3","mobile","mid_atlantic","56870","km","2026-02-13T14:24:00Z"
"SRC3830DA22418413EF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH74032670891","REQF1E8F7147C94AD15","2026-02-13T20:35:32Z","2026-02-13T20:50:32Z","SEL26D60E55D63D6005","web","mountain_west","57007","mi","2026-02-13T20:30:32Z"
"SRC59716BB037AEB4B9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14817831889","REQ24374F2453221AF7","2026-02-14T02:42:05Z","2026-02-14T02:57:05Z","SEL97CA14984EE9417D","mobile","pacific_coast","57144","km","2026-02-14T02:37:05Z"
"SRCF6F0E5B08FD9AE60","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH08614278156","REQ1FF0C4B51FCEC6EF","2026-02-14T08:48:38Z","2026-02-14T09:03:38Z","SEL4D9BD291272B7CFE","web","great_lakes","57281","mi","2026-02-14T08:43:38Z"
"SRC67A284E2C402102C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH90667708646","REQF62E853958269643","2026-02-14T14:55:10Z","2026-02-14T15:10:10Z","SEL0FADDCFA8BF06416","mobile","mid_atlantic","57418","km","2026-02-14T14:50:10Z"
"SRCA1620B4E8B633474","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH98400388540","REQ61D764AFA80341B0","2026-02-14T21:01:43Z","2026-02-14T21:16:43Z","SELD95E3EB0219D1CDD","web","mountain_west","57555","mi","2026-02-14T20:56:43Z"
"SRC3CFBE38C029DF769","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH92667628801","REQE78C62A34BF4ACF7","2026-02-15T03:08:16Z","2026-02-15T03:23:16Z","SEL90A6750BD8A82085","mobile","pacific_coast","57692","km","2026-02-15T03:03:16Z"
"SRC94308D7E5C4EB174","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH36405925482","REQ5C8A4DEFF93A3F16","2026-02-15T09:14:49Z","2026-02-15T09:29:49Z","SELECDD5348D2B712D6","web","great_lakes","57829","mi","2026-02-15T09:09:49Z"
"SRCF2702CE1B5259217","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42144136326","REQ8D3B118BF0A013B3","2026-02-15T15:21:21Z","2026-02-15T15:36:21Z","SEL269D106190EA5187","mobile","mid_atlantic","57966","km","2026-02-15T15:16:21Z"
"SRC0049531B2E0B86F1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH38768726113","REQ610130B419F3F63A","2026-02-15T21:27:54Z","2026-02-15T21:42:54Z","SEL71EDA2684AF2769F","web","mountain_west","58103","mi","2026-02-15T21:22:54Z"
"SRCC3C9D47F25DF92C6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH71029159189","REQB7C3FECF271FBEEF","2026-02-16T03:34:27Z","2026-02-16T03:49:27Z","SEL4BE35B96546EB772","mobile","pacific_coast","58240","km","2026-02-16T03:29:27Z"
"SRCEF2BD4B694BE90DD","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76663353603","REQ791DF33EC1D89E35","2026-02-16T09:41:00Z","2026-02-16T09:56:00Z","SELFD28A2EFF1EA00CC","web","great_lakes","58377","mi","2026-02-16T09:36:00Z"
"SRC5D225825C39537CF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01637748353","REQ02E2A5D649B797CD","2026-02-16T15:47:32Z","2026-02-16T16:02:32Z","SEL6E36317E7120A88E","mobile","mid_atlantic","58514","km","2026-02-16T15:42:32Z"
"SRC404BDE67AA36F128","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH07481055282","REQED9FDC75EA8C3384","2026-02-16T21:54:05Z","2026-02-16T22:09:05Z","SEL7AE7469C602D00DD","web","mountain_west","58651","mi","2026-02-16T21:49:05Z"
"SRCC8E91828C1BCE4D8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH87973560801","REQ8372FB41F3D5A968","2026-02-17T04:00:38Z","2026-02-17T04:15:38Z","SEL6C89B8AEF8A94FA4","mobile","pacific_coast","58788","km","2026-02-17T03:55:38Z"
"SRCAE54C39B3299576B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH26634429228","REQE153FF563EC9C916","2026-02-17T10:07:10Z","2026-02-17T10:22:10Z","SEL65332409422F1318","web","great_lakes","58925","mi","2026-02-17T10:02:10Z"
"SRC03A16CED56798FC1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH70474652160","REQ9ACFF9A989E586B7","2026-02-17T16:13:43Z","2026-02-17T16:28:43Z","SEL713EF6F0F7D21A1F","mobile","mid_atlantic","59062","km","2026-02-17T16:08:43Z"
"SRC8E61370C787D2C79","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH40354852827","REQ3A7BFEBC4304CD48","2026-02-17T22:20:16Z","2026-02-17T22:35:16Z","SEL32D12BF673228FAA","web","mountain_west","59199","mi","2026-02-17T22:15:16Z"
"SRC9A403A0D0C3642E0","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH79345135913","REQ70EDE5332059A42B","2026-02-18T04:26:49Z","2026-02-18T04:41:49Z","SELFC5CDD3D20C08E51","mobile","pacific_coast","59336","km","2026-02-18T04:21:49Z"
"SRCF2D7FABA2ECB2D63","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH39450038438","REQBD8D15D11041B206","2026-02-18T10:33:21Z","2026-02-18T10:48:21Z","SELB96726FC47B7DC5F","web","great_lakes","59473","mi","2026-02-18T10:28:21Z"
"SRC73106C12A3863B44","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76782408345","REQE3E22CC56DF67545","2026-02-18T16:39:54Z","2026-02-18T16:54:54Z","SEL3B6977B9CB817299","mobile","mid_atlantic","59610","km","2026-02-18T16:34:54Z"
"SRCCD6E5C552ABFA721","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49918526066","REQBDE7F3B89ECED114","2026-02-18T22:46:27Z","2026-02-18T23:01:27Z","SEL0A545A0ED07CCFD9","web","mountain_west","59747","mi","2026-02-18T22:41:27Z"
"SRC32E2203C135B792C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH33722555331","REQ865FB20AB62DE782","2026-02-19T04:53:00Z","2026-02-19T05:08:00Z","SEL0D507F31DB9D5460","mobile","pacific_coast","59884","km","2026-02-19T04:48:00Z"
"SRC32AB5D660D791692","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH46933341217","REQ85620AC8254A93E2","2026-02-19T10:59:32Z","2026-02-19T11:14:32Z","SELD71DDD2B5558D5B5","web","great_lakes","60021","mi","2026-02-19T10:54:32Z"
"SRC3EF0C5415712ECCC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH77336210443","REQ5F57F2C624AD84CC","2026-02-19T17:06:05Z","2026-02-19T17:21:05Z","SELC20FAC64FC1672CA","mobile","mid_atlantic","60158","km","2026-02-19T17:01:05Z"
"SRC3038735751DBBE01","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH09986420986","REQD908D557B9C7BE2F","2026-02-19T23:12:38Z","2026-02-19T23:27:38Z","SEL3842E471174313A4","web","mountain_west","60295","mi","2026-02-19T23:07:38Z"
"SRC864E6E1AFC76D870","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH53858847117","REQAF42BFD4E7B4B296","2026-02-20T05:19:10Z","2026-02-20T05:34:10Z","SEL9C51C1378E1616D7","mobile","pacific_coast","60432","km","2026-02-20T05:14:10Z"
"SRCF11B2D1009F3B2DD","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH72907399003","REQ23F40B39DBC5F620","2026-02-20T11:25:43Z","2026-02-20T11:40:43Z","SEL2D43267A5E775623","web","great_lakes","60569","mi","2026-02-20T11:20:43Z"
"SRCFB4B18EFFDAA1C1F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47302268289","REQEBDE695FE5A64455","2026-02-20T17:32:16Z","2026-02-20T17:47:16Z","SELE4472804E05F0AB9","mobile","mid_atlantic","60706","km","2026-02-20T17:27:16Z"
"SRC5111984737B85729","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH46056676308","REQ2B9450FD695A61E9","2026-02-20T23:38:49Z","2026-02-20T23:53:49Z","SEL7034A3B522387A45","web","mountain_west","60843","mi","2026-02-20T23:33:49Z"
"SRCFF1A742CCD848B16","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH46630130379","REQ44F864E010CA40ED","2026-02-21T05:45:21Z","2026-02-21T06:00:21Z","SEL2CF7F7619AEBC1EA","mobile","pacific_coast","60980","km","2026-02-21T05:40:21Z"
"SRCD86782CDCFF9C456","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42269278041","REQ231252178623155C","2026-02-21T11:51:54Z","2026-02-21T12:06:54Z","SELE6473F68FD3D3193","web","great_lakes","61117","mi","2026-02-21T11:46:54Z"
"SRCF04B522533E6DCD7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH35764534425","REQD4963799D6B5FF1E","2026-02-21T17:58:27Z","2026-02-21T18:13:27Z","SEL32B82D756947F865","mobile","mid_atlantic","61254","km","2026-02-21T17:53:27Z"
