"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","source_event_id","offer_id","auction_id","event_sequence","event_type","event_at","scheduled_close_at","bid_id","dealer_id","transaction_id","event_amount","event_amount_unit","currency_code","amount_role","auction_result_code"
"SRCFB57EEBC1E5DC697","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH52982830488","REQ8A408BC151A770B5","2026-07-02T08:50:21Z","2026-07-02T09:10:21Z","MEV3F928E918BB5D180","OFF26EBF2C4725E7D4B","AUCE6ED45D63A570415","3","bid_submitted","2026-07-02T08:48:21Z","","BIDD42EFA4B334844D8","DLR4A4EDA799EC7","","17045.76","usd","USD","bid",""
"SRC4EC128EC229ABA85","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97983252676","REQ21E583992EBBC3B9","2026-07-02T10:15:27Z","2026-07-02T10:35:27Z","MEVF40C8E196D74DD79","OFF2E8DD660A6F0CF59","AUCB077007AC36D530C","4","bid_submitted","2026-07-02T10:13:27Z","","BID2B2C717FB302951F","DLRDB6681DACFAF","","12512.15","usd","USD","bid",""
"SRC48E74AE4EEA66003","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH59086572474","REQ2C47ED433101FBF2","2026-07-02T11:40:32Z","2026-07-02T12:00:32Z","MEV95580C560E80B800","OFF39F34E0014B070F0","AUCB54364DFE5B8FED5","5","auction_closed","2026-07-02T11:38:32Z","","BID2F85DE65AC2839FC","DLR91AA754C795C","","","","","","awarded"
"SRC0C89CD530CABCFD5","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH94777206240","REQ288F04D2344F39D5","2026-07-02T11:46:00Z","2026-07-02T12:06:00Z","MEVAE46A714EB96F29C","OFF333BE4E9EE63F220","AUCB2D355114911459E","1","listing_created","2026-07-02T11:44:00Z","2026-07-09T11:44:00Z","","","","21396.85","usd","USD","reserve",""
"SRC81C9D2988C4CDEF0","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH93985277400","REQ576346875261D1FC","2026-07-02T13:11:05Z","2026-07-02T13:31:05Z","MEV3B75DF252421CF64","OFF92546CE1F4607D91","AUCC3985FC65EB263DA","2","bid_submitted","2026-07-02T13:09:05Z","","BID8C347C3818346BE6","DLR04A1A030E1B0","","18035.54","usd","USD","bid",""
"SRCF8C19AB430819B7F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH59215423165","REQD98AE65884EF6FEE","2026-07-02T14:36:10Z","2026-07-02T14:56:10Z","MEVF4D15E4E2EF26CC7","OFF03A81D19336B0888","AUC344FE4A6010E6CEC","3","bid_submitted","2026-07-02T14:34:10Z","","BID2AA83C48176F9440","DLR90FCDBA3BE85","","11752.55","usd","USD","bid",""
"SRC590CEA0522E4D52E","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH07773205681","REQFF3BBAAE61EBA0B6","2026-07-02T16:01:16Z","2026-07-02T16:21:16Z","MEVA843D94A8ACC323F","OFF936C3A5DADD3EB1F","AUCED0DEDDF0BFBA1A2","4","bid_submitted","2026-07-02T15:59:16Z","","BID7DBBC09899A1B3FC","DLR4945435DE5B1","","13966.00","usd","USD","bid",""
"SRC516708486AC78811","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH76403633186","REQD5BA0C021F17AC63","2026-07-02T17:26:21Z","2026-07-02T17:46:21Z","MEVD028D31A3428DEB6","OFF3308D9F6EAB89724","AUC5DFD76BF01997039","5","auction_closed","2026-07-02T17:24:21Z","","BID699C5D946FBE645E","DLRBE5283904B8F","","","","","","awarded"
"SRCEB38644A16187F0F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH69133730921","REQ1047C122729B59B0","2026-07-02T19:31:49Z","2026-07-02T19:51:49Z","MEV2C649B80CB9324F3","OFF9E36217DEFB7D838","AUC175A965D7AA1DC92","1","listing_created","2026-07-02T19:29:49Z","2026-07-09T19:29:49Z","","","","18426.00","usd","USD","reserve",""
"SRC7B691531C4CE10C5","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH24236150701","REQ741FFA8722AF13AC","2026-07-02T20:56:54Z","2026-07-02T21:16:54Z","MEV073BA52CD9428552","OFF1A6AAC20272D2E13","AUCE1ACD7C9F6BF814C","2","bid_submitted","2026-07-02T20:54:54Z","","BIDF1C83138D5473A35","DLR53CF028994FD","","12082.19","usd","USD","bid",""
"SRCADC5DBA411AC0FCD","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH55197795736","REQ01E4995A01EAB51F","2026-07-02T22:22:00Z","2026-07-02T22:42:00Z","MEVC2CA2EA7D7EB5BC6","OFF9BFF8B623C325FC0","AUCACE8B7B3E2C3CE51","3","bid_submitted","2026-07-02T22:20:00Z","","BID493CF94A80551963","DLR1F325E31367C","","15538.42","usd","USD","bid",""
"SRCF68DBF0C175B2CFE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH80720707368","REQ18A54057A9DD12E2","2026-07-02T23:47:05Z","2026-07-03T00:07:05Z","MEV11E79B97386DDAB3","OFF76DAA629B0920DA0","AUC367CA70B0B41E9A1","4","bid_submitted","2026-07-02T23:45:05Z","","BID356914528D3C11C9","DLR442A3D83894A","","17538.02","usd","USD","bid",""
"SRC702E0DC247199D41","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH71943081550","REQ9B96E754878AE0C3","2026-07-03T01:12:10Z","2026-07-03T01:32:10Z","MEV2A250C336CD40927","OFF4D510D0E8FFE98A2","AUCDEA76227B5E91F7C","5","auction_closed","2026-07-03T01:10:10Z","","BID5E040FF867D14861","DLR04393CD04D26","","","","","","awarded"
"SRC4EC597BF110AD2BF","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH17023674951","REQAA60E96CF0365184","2026-07-03T01:17:38Z","2026-07-03T01:37:38Z","MEVD19A9C8E6A8AD4C1","OFF8CF3970A3A7CA3E2","AUC4008F5B6E140A5B2","1","listing_created","2026-07-03T01:15:38Z","2026-07-10T01:15:38Z","","","","7706.15","usd","USD","reserve",""
"SRC57C8ECFAEE545EB9","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH33282833988","REQ24C149069971C8CB","2026-07-03T02:42:43Z","2026-07-03T03:02:43Z","MEVEF25F44DE3DE885A","OFF15141D8D21EF8DF8","AUC9AC40FA0B0F30DC9","2","bid_submitted","2026-07-03T02:40:43Z","","BID6574078977079637","DLRCA89BA6A78CE","","10019.56","usd","USD","bid",""
"SRCD9113E504AD1BDC2","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH15485612274","REQ5451F9C020357A8E","2026-07-03T04:07:49Z","2026-07-03T04:27:49Z","MEV4A603DC793CEB177","OFFAF7C1B9C4D7DE242","AUCF86ACA41927588F9","3","bid_submitted","2026-07-03T04:05:49Z","","BIDFD728E694795F64D","DLR32C5BE412AA2","","13047.05","usd","USD","bid",""
"SRCB929A262BF9A7D61","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH60075809370","REQ755B4E181B3EB202","2026-07-03T05:32:54Z","2026-07-03T05:52:54Z","MEV9ADBF59991A39B6D","OFF16DF3EB020B9AAD9","AUCFB9D2C4FB30806C4","4","bid_submitted","2026-07-03T05:30:54Z","","BID10BCF03ADA561661","DLR4C953EA2C92B","","15532.79","usd","USD","bid",""
"SRC6A6DBAFE2E937A76","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH05040677477","REQ928D906FF4699A78","2026-07-03T06:58:00Z","2026-07-03T07:18:00Z","MEV5C37FC8B10C2E516","OFF1D1D1B8A18A9B5BD","AUC8B1750D8646528A0","5","auction_closed","2026-07-03T06:56:00Z","","BIDE5D13FA2C4A06258","DLR2F5BD8B03472","","","","","","awarded"
"SRCB485FA200C65F022","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH01577276928","REQ236AF2A4F6E6FFF0","2026-07-03T09:03:27Z","2026-07-03T09:23:27Z","MEV6C18EF5CD2E73FB4","OFF9A102355ADCC3582","AUC072489C3EC9D89F8","1","listing_created","2026-07-03T09:01:27Z","2026-07-10T09:01:27Z","","","","14596.50","usd","USD","reserve",""
"SRC779EC18F49856045","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97795231746","REQ63A6454E99E9E8B7","2026-07-03T10:28:32Z","2026-07-03T10:48:32Z","MEVBDF2047B47385C2D","OFF556E885C03FC42E1","AUC4B7EEFA2409FB095","2","bid_submitted","2026-07-03T10:26:32Z","","BIDA8FBAE7E3275E9BD","DLRCDD9A76AB773","","18789.08","usd","USD","bid",""
"SRCA948191B82BA3FC5","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH10072343005","REQDE53E82D1BC17D72","2026-07-03T11:53:38Z","2026-07-03T12:13:38Z","MEV5B30999015B5B682","OFF5967BEBC2C584E7D","AUC220631870C8FB6F0","3","bid_submitted","2026-07-03T11:51:38Z","","BID62F1F1933F8EFB30","DLR0F2B63C1B5C8","","19329.46","usd","USD","bid",""
"SRC6B93E027B1FC76ED","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH94227771757","REQ98D147BE988E2543","2026-07-03T13:18:43Z","2026-07-03T13:38:43Z","MEVBEB7A9C7953EC474","OFF4CCF80710E6CDBE7","AUC8955A622C22E23EB","4","bid_submitted","2026-07-03T13:16:43Z","","BID77F2115F3E821077","DLR91AA754C795C","","22414.62","usd","USD","bid",""
"SRC79A2017F974308FA","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH49015446551","REQEDA88764B541E510","2026-07-03T14:43:49Z","2026-07-03T15:03:49Z","MEVF247A64F31616E5F","OFF7CA23A7DEE012B09","AUCCE00A280D06411F0","5","auction_closed","2026-07-03T14:41:49Z","","BIDE07068DDD970BF27","DLR450CB61C2A5F","","","","","","awarded"
"SRC8C4C808B5797EB74","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH15324208219","REQED6E516DC54D43C1","2026-07-03T14:49:16Z","2026-07-03T15:09:16Z","MEV73BFE0B65171CEE2","OFF573D0F6770660C72","AUC178B2A0A83CE540A","1","listing_created","2026-07-03T14:47:16Z","2026-07-10T14:47:16Z","","","","13555.45","usd","USD","reserve",""
"SRC8DD3D472DB47F07E","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97248543970","REQ4056B0125C4BB6A9","2026-07-03T16:14:21Z","2026-07-03T16:34:21Z","MEV2E708E43EEF615A8","OFFCDA31C0E0DFF10A4","AUC0A8E2909DD965BF9","2","bid_submitted","2026-07-03T16:12:21Z","","BIDD302E70FC2087F8A","DLRD18E1D7BB5F5","","15643.96","usd","USD","bid",""
"SRC6653C90DF6912567","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH00339649881","REQ57705CFCFF437663","2026-07-03T17:39:27Z","2026-07-03T17:59:27Z","MEVDADC8F14913DA323","OFF761C689334C2A896","AUCB2055B8390A78D48","3","bid_submitted","2026-07-03T17:37:27Z","","BID65D8EB2E445E382C","DLRFB42DA82BBCC","","18851.27","usd","USD","bid",""
"SRC08A7957125D9F072","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH88333476708","REQ57E2FC5ED1DB5588","2026-07-03T19:04:32Z","2026-07-03T19:24:32Z","MEV158C8CC66159A5DF","OFF9A6AC0CF59BA32F3","AUC35501E4B4B8CE50B","4","bid_submitted","2026-07-03T19:02:32Z","","BID748C2C4D0E84C5B0","DLRBE5283904B8F","","20079.11","usd","USD","bid",""
"SRC8AE34994DA8A6177","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH83990931267","REQ574AEB6F716A158D","2026-07-03T20:29:38Z","2026-07-03T20:49:38Z","MEV1B5C29089B7FC75E","OFFC1AFEB56FA8C680E","AUCECD3E82DF8A05591","5","auction_closed","2026-07-03T20:27:38Z","","BID6D37F5E673086E62","DLR40030DB97205","","","","","","awarded"
"SRC79C06423A69BD416","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH96421449337","REQFAA63F7EC4CCCA90","2026-07-03T22:35:05Z","2026-07-03T22:55:05Z","MEVC0778E003E869073","OFF5F3FFAC1C1007458","AUCC0E880FFB2AC61B5","1","listing_created","2026-07-03T22:33:05Z","2026-07-10T22:33:05Z","","","","16895.00","usd","USD","reserve",""
"SRCF1ACDB4F5C0AE6FB","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH90325677165","REQ43DB4E11F5892608","2026-07-04T00:00:10Z","2026-07-04T00:20:10Z","MEVAE0D23CF392861E8","OFF984403D264FB6EF5","AUC58C7F454E5AEC5B8","2","bid_submitted","2026-07-03T23:58:10Z","","BID7841D87A64390B8C","DLR158330F87BEB","","17854.53","usd","USD","bid",""
"SRC2A35E8E7EB7DF345","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH22071711864","REQ74BE27FC2B52BEC8","2026-07-04T01:25:16Z","2026-07-04T01:45:16Z","MEV9CDFB2C9815623AE","OFF92F414AA4E9280D2","AUCDCF10EF48E36784C","3","bid_submitted","2026-07-04T01:23:16Z","","BID3294BBB4755323B6","DLR722AB6F40FE0","","21401.84","usd","USD","bid",""
"SRC53E06117CA8FCFD8","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH52982830488","REQ8A408BC151A770B5","2026-07-04T02:50:21Z","2026-07-04T03:10:21Z","MEV3939E4F6FB072DDD","OFF26EBF2C4725E7D4B","AUCE6ED45D63A570415","4","bid_submitted","2026-07-04T02:48:21Z","","BID87E76A74E6A67EBB","DLR04393CD04D26","","17161.40","usd","USD","bid",""
"SRC93BC0255CB13A2C8","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH40074201009","REQA592A574DE7FF0D3","2026-07-04T03:54:43Z","2026-07-04T04:14:43Z","MEVB00E3408BE3CA7CA","OFFABD40230571203FA","AUCF91ECA878BD10F60","6","sale_confirmed","2026-07-04T03:52:43Z","","BIDA413EAB220BEA6E2","DLR4C953EA2C92B","TXN43C60813E6942133","10087.12","usd","USD","confirmed_dealer_price",""
"SRCBE8BAFCF8182B777","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97983252676","REQ21E583992EBBC3B9","2026-07-04T04:15:27Z","2026-07-04T04:35:27Z","MEV5252BD8496C27E94","OFF2E8DD660A6F0CF59","AUCB077007AC36D530C","5","auction_closed","2026-07-04T04:13:27Z","","BID2B2C717FB302951F","DLRDB6681DACFAF","","","","","","awarded"
"SRC0762DFFF267F1836","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH49687037301","REQ55E0FBF048FEF5DE","2026-07-04T04:20:54Z","2026-07-04T04:40:54Z","MEV83EDB9F717E0A5D6","OFF095F83241B902D8A","AUCBA973E3DDCE8425C","1","listing_created","2026-07-04T04:18:54Z","2026-07-11T04:18:54Z","","","","17545.75","usd","USD","reserve",""
"SRCA257BE0BD4DB9323","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH94777206240","REQ288F04D2344F39D5","2026-07-04T05:46:00Z","2026-07-04T06:06:00Z","MEVEDC231D9305FC26F","OFF333BE4E9EE63F220","AUCB2D355114911459E","2","bid_submitted","2026-07-04T05:44:00Z","","BID031BB77F16744565","DLR6BD3137AE09F","","21110.75","usd","USD","bid",""
"SRCBAE27202D41B6905","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH93985277400","REQ576346875261D1FC","2026-07-04T07:11:05Z","2026-07-04T07:31:05Z","MEV0AA406827F524198","OFF92546CE1F4607D91","AUCC3985FC65EB263DA","3","bid_submitted","2026-07-04T07:09:05Z","","BIDFB4BD1601AA9D0E8","DLRD0779F9ACB7C","","18212.03","usd","USD","bid",""
"SRC1BCBA62C7D2DF449","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH59215423165","REQD98AE65884EF6FEE","2026-07-04T08:36:10Z","2026-07-04T08:56:10Z","MEV246D78D132965A89","OFF03A81D19336B0888","AUC344FE4A6010E6CEC","4","bid_submitted","2026-07-04T08:34:10Z","","BID15398F36430317FA","DLR2F5BD8B03472","","11877.75","usd","USD","bid",""
"SRC65EEA1B8AAE7A50F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH07773205681","REQFF3BBAAE61EBA0B6","2026-07-04T10:01:16Z","2026-07-04T10:21:16Z","MEV250CC52D3A53F6FE","OFF936C3A5DADD3EB1F","AUCED0DEDDF0BFBA1A2","5","auction_closed","2026-07-04T09:59:16Z","","BID7DBBC09899A1B3FC","DLR4945435DE5B1","","","","","","awarded"
"SRC3DDFECD564E364AE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH59086572474","REQ2C47ED433101FBF2","2026-07-04T11:40:32Z","2026-07-04T12:00:32Z","MEV968440C8696AA7B1","OFF39F34E0014B070F0","AUCB54364DFE5B8FED5","6","sale_confirmed","2026-07-04T11:38:32Z","","BID2F85DE65AC2839FC","DLR91AA754C795C","TXN14FC06CFEAFD39F7","13491.44","usd","USD","confirmed_dealer_price",""
"SRCECE8D29772A86C18","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97761917672","REQAF56C10BE4C5DE25","2026-07-04T12:06:43Z","2026-07-04T12:26:43Z","MEV8C32C13B97D0C69A","OFF5222B5023290997B","AUCADEF2D07BF27A6C2","1","listing_created","2026-07-04T12:04:43Z","2026-07-11T12:04:43Z","","","","21390.50","usd","USD","reserve",""
"SRCB389575E35E56689","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH69133730921","REQ1047C122729B59B0","2026-07-04T13:31:49Z","2026-07-04T13:51:49Z","MEVE93FEEBC88641075","OFF9E36217DEFB7D838","AUC175A965D7AA1DC92","2","bid_submitted","2026-07-04T13:29:49Z","","BIDDCF6779B9E9B0D98","DLR16182AD6193C","","18358.34","usd","USD","bid",""
"SRCD62E03B0DABDA944","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH24236150701","REQ741FFA8722AF13AC","2026-07-04T14:56:54Z","2026-07-04T15:16:54Z","MEV1B4FA362899CB6CD","OFF1A6AAC20272D2E13","AUCE1ACD7C9F6BF814C","3","bid_submitted","2026-07-04T14:54:54Z","","BIDCA4B32D72E1CA5AB","DLR6B0553A0450E","","12229.37","usd","USD","bid",""
"SRCBB6236BBC20697F7","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH55197795736","REQ01E4995A01EAB51F","2026-07-04T16:22:00Z","2026-07-04T16:42:00Z","MEV7FF53D758814B2C3","OFF9BFF8B623C325FC0","AUCACE8B7B3E2C3CE51","4","bid_submitted","2026-07-04T16:20:00Z","","BID79769E0EAF60EE0A","DLR450CB61C2A5F","","15674.10","usd","USD","bid",""
"SRCC6D2006A19136C16","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH76403633186","REQD5BA0C021F17AC63","2026-07-04T17:26:21Z","2026-07-04T17:46:21Z","MEV7F2A808032B31490","OFF3308D9F6EAB89724","AUC5DFD76BF01997039","6","sale_confirmed","2026-07-04T17:24:21Z","","BID699C5D946FBE645E","DLRBE5283904B8F","TXN4247CE80CFBA4D6F","16621.55","usd","USD","confirmed_dealer_price",""
"SRC67B71EA2897CFAAE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH80720707368","REQ18A54057A9DD12E2","2026-07-04T17:47:05Z","2026-07-04T18:07:05Z","MEVF6C5E2321B481AB5","OFF76DAA629B0920DA0","AUC367CA70B0B41E9A1","5","auction_closed","2026-07-04T17:45:05Z","","BID356914528D3C11C9","DLR442A3D83894A","","","","","","awarded"
"SRC9314C7D86FD1134A","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH86898934554","REQ6F15D0FC243309B8","2026-07-04T17:52:32Z","2026-07-04T18:12:32Z","MEVBEAEC7631623A9E6","OFF5AD826C8FCAEB1B4","AUCB151585C6401316E","1","listing_created","2026-07-04T17:50:32Z","2026-07-11T17:50:32Z","","","","15008.05","usd","USD","reserve",""
"SRC725B26E4DAB4DE41","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH17023674951","REQAA60E96CF0365184","2026-07-04T19:17:38Z","2026-07-04T19:37:38Z","MEVDF9DF480E6C65E43","OFF8CF3970A3A7CA3E2","AUC4008F5B6E140A5B2","2","bid_submitted","2026-07-04T19:15:38Z","","BID159F53AA5D049E50","DLRD1259465E994","","8055.88","usd","USD","bid",""
"SRC0DEE248148CDEE9D","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH33282833988","REQ24C149069971C8CB","2026-07-04T20:42:43Z","2026-07-04T21:02:43Z","MEV5C17435780B083DA","OFF15141D8D21EF8DF8","AUC9AC40FA0B0F30DC9","3","bid_submitted","2026-07-04T20:40:43Z","","BID055A23662C95C923","DLRFD07B86AD01C","","10157.64","usd","USD","bid",""
"SRC1A933C7DDDB52E98","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH15485612274","REQ5451F9C020357A8E","2026-07-04T22:07:49Z","2026-07-04T22:27:49Z","MEV8343884858F72C7E","OFFAF7C1B9C4D7DE242","AUCF86ACA41927588F9","4","bid_submitted","2026-07-04T22:05:49Z","","BIDE6BCC3E4B3A103DE","DLR40030DB97205","","13206.03","usd","USD","bid",""
"SRC57AB9DC6BB69D531","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH60075809370","REQ755B4E181B3EB202","2026-07-04T23:32:54Z","2026-07-04T23:52:54Z","MEVB33DF97DFEF0A448","OFF16DF3EB020B9AAD9","AUCFB9D2C4FB30806C4","5","auction_closed","2026-07-04T23:30:54Z","","BID10BCF03ADA561661","DLR4C953EA2C92B","","","","","","awarded"
"SRCDCDF7929BCC1B48F","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH71943081550","REQ9B96E754878AE0C3","2026-07-05T01:12:10Z","2026-07-05T01:32:10Z","MEVF889BAA0A67408C8","OFF4D510D0E8FFE98A2","AUCDEA76227B5E91F7C","6","sale_confirmed","2026-07-05T01:10:10Z","","BID5E040FF867D14861","DLR04393CD04D26","TXN2EFAE7BB06060CF2","20443.00","usd","USD","confirmed_dealer_price",""
"SRCFB3A3D909D037E22","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH05259724891","REQ4E4A0BFCBCB99665","2026-07-05T01:38:21Z","2026-07-05T01:58:21Z","MEV71F8197018C40A99","OFFB44C4DDDBEBB8138","AUC14140362DBF71E8B","1","listing_created","2026-07-05T01:36:21Z","2026-07-12T01:36:21Z","","","","13474.95","usd","USD","reserve",""
"SRC3251128D0A6923E8","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH01577276928","REQ236AF2A4F6E6FFF0","2026-07-05T03:03:27Z","2026-07-05T03:23:27Z","MEVB2F0AB0FC279277E","OFF9A102355ADCC3582","AUC072489C3EC9D89F8","2","bid_submitted","2026-07-05T03:01:27Z","","BID1967702C64331C1A","DLRA681CC781599","","15383.59","usd","USD","bid",""
"SRCD34D6FC40BF7CBEF","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97795231746","REQ63A6454E99E9E8B7","2026-07-05T04:28:32Z","2026-07-05T04:48:32Z","MEVCA9C4F5EDD85729F","OFF556E885C03FC42E1","AUC4B7EEFA2409FB095","3","bid_submitted","2026-07-05T04:26:32Z","","BID313C24C1D20BB601","DLR4A4EDA799EC7","","18938.01","usd","USD","bid",""
"SRC677C409DB0E328D3","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH10072343005","REQDE53E82D1BC17D72","2026-07-05T05:53:38Z","2026-07-05T06:13:38Z","MEV378EFB4F5ADE447B","OFF5967BEBC2C584E7D","AUC220631870C8FB6F0","4","bid_submitted","2026-07-05T05:51:38Z","","BIDF7B449611BC275F5","DLRDB6681DACFAF","","19436.79","usd","USD","bid",""
"SRC275075F5D531E8C3","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH05040677477","REQ928D906FF4699A78","2026-07-05T06:58:00Z","2026-07-05T07:18:00Z","MEV0D247B38DCBB542D","OFF1D1D1B8A18A9B5BD","AUC8B1750D8646528A0","6","sale_confirmed","2026-07-05T06:56:00Z","","BIDE5D13FA2C4A06258","DLR2F5BD8B03472","TXN712809C5AF638605","16169.38","usd","USD","confirmed_dealer_price",""
"SRC0CAAE35EBADFF8FE","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH94227771757","REQ98D147BE988E2543","2026-07-05T07:18:43Z","2026-07-05T07:38:43Z","MEV4DA6BEF760F00B7F","OFF4CCF80710E6CDBE7","AUC8955A622C22E23EB","5","auction_closed","2026-07-05T07:16:43Z","","BID77F2115F3E821077","DLR91AA754C795C","","","","","","awarded"
"SRC2F7C9E6A0B221C63","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH40516226665","REQ12F11CCD295207AE","2026-07-05T07:24:10Z","2026-07-05T07:44:10Z","MEV48104F14FD44B060","OFF486F5BC0C1AC5E7D","AUCBA78B2D2A2EDD1D2","1","listing_created","2026-07-05T07:22:10Z","2026-07-12T07:22:10Z","","","","11791.35","usd","USD","reserve",""
"SRC7424B9EE97D3E5DF","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH15324208219","REQED6E516DC54D43C1","2026-07-05T08:49:16Z","2026-07-05T09:09:16Z","MEV1BD2BC79851ADA5F","OFF573D0F6770660C72","AUC178B2A0A83CE540A","2","bid_submitted","2026-07-05T08:47:16Z","","BID8D1A5325748F3023","DLR04A1A030E1B0","","13625.62","usd","USD","bid",""
"SRC9A6D328E492A3259","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH97248543970","REQ4056B0125C4BB6A9","2026-07-05T10:14:21Z","2026-07-05T10:34:21Z","MEV86E898D3B1F8F98D","OFFCDA31C0E0DFF10A4","AUC0A8E2909DD965BF9","3","bid_submitted","2026-07-05T10:12:21Z","","BIDAAE5A7333FA3874B","DLR90FCDBA3BE85","","15820.58","usd","USD","bid",""
"SRC510595B2936E0BE4","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH00339649881","REQ57705CFCFF437663","2026-07-05T11:39:27Z","2026-07-05T11:59:27Z","MEV35629EDCC1E352BE","OFF761C689334C2A896","AUCB2055B8390A78D48","4","bid_submitted","2026-07-05T11:37:27Z","","BID8AD4A70E22C2EBA7","DLR4945435DE5B1","","19035.33","usd","USD","bid",""
"SRC0F9795F99C6CED49","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH88333476708","REQ57E2FC5ED1DB5588","2026-07-05T13:04:32Z","2026-07-05T13:24:32Z","MEV6390F168930307A2","OFF9A6AC0CF59BA32F3","AUC35501E4B4B8CE50B","5","auction_closed","2026-07-05T13:02:32Z","","BID748C2C4D0E84C5B0","DLRBE5283904B8F","","","","","","awarded"
"SRCA00DC2ADC7B16630","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH49015446551","REQEDA88764B541E510","2026-07-05T14:43:49Z","2026-07-05T15:03:49Z","MEV43FCE89F350B1368","OFF7CA23A7DEE012B09","AUCCE00A280D06411F0","6","sale_confirmed","2026-07-05T14:41:49Z","","BIDE07068DDD970BF27","DLR450CB61C2A5F","TXNF1263BBF0126A082","23795.90","usd","USD","confirmed_dealer_price",""
"SRC8940EE67E8E4E419","dealer_marketplace","BAT4C2C82CDE9B7","1.0","SYNVEH51539553919","REQDFC798E3B8FF30F6","2026-07-05T15:10:00Z","2026-07-05T15:30:00Z","MEV6D4A7FD4C7970396","OFF5326B6FCC7E21070","AUC471BD1A71560EC4A","1","listing_created","2026-07-05T15:08:00Z","2026-07-12T15:08:00Z","","","","14156.45","usd","USD","reserve",""
