"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","assessment_id","assessment_version","assessment_status","assessment_method_version","vehicle_model_family","vehicle_segment","model_year","assessed_odometer_value","assessed_odometer_unit","battery_soh_value","battery_soh_unit","condition_grade","observed_at","assessment_completed_at","available_to_model_at"
"SRC4F5C24CF86183A45","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH72352329762","REQ16F74D22D1463865","2026-03-13T13:03:17Z","2026-03-13T13:33:17Z","ASMA6761DB37A83715C","1","usable","method_current","chevrolet_bolt_ev","hatchback","2018","15707","mi","93.6","percent","rough","2026-03-13T10:58:17Z","2026-03-13T12:58:17Z","2026-03-13T14:33:17Z"
"SRCFE669E8248EF7C30","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH99159160622","REQC449C6CCB07F224F","2026-03-13T20:08:25Z","2026-03-13T21:38:25Z","ASM42FBB0AE4D35F9CD","1","usable","method_current","nissan_leaf","hatchback","2019","15844","km","92.6","percent","clean","2026-03-13T18:03:25Z","2026-03-13T20:03:25Z","2026-03-13T20:38:25Z"
"SRC865C5C18D897DE11","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH29582739111","REQEEE6A9B3B8431B17","2026-03-14T03:13:34Z","2026-03-14T03:43:34Z","ASM02251A589A776CD5","1","usable","method_current","tesla_model_3","sedan","2020","15981","mi","82.4","percent","average","2026-03-14T01:08:34Z","2026-03-14T03:08:34Z","2026-03-14T04:43:34Z"
"SRC151A5C0DBFFDB4B6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH91069800085","REQ39B5B8408AD1EA6E","2026-03-14T10:18:42Z","2026-03-14T11:48:42Z","ASMF06192ADBDAABF03","1","usable","method_current","tesla_model_y","crossover","2021","16118","km","85.0","percent","rough","2026-03-14T08:13:42Z","2026-03-14T10:13:42Z","2026-03-14T10:48:42Z"
"SRCEAA7C151DFAFC5D6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH80908070059","REQ4F08531F38CEEEDB","2026-03-14T17:23:51Z","2026-03-14T17:53:51Z","ASM312EE8671A69CD74","1","usable","method_current","hyundai_ioniq_5","crossover","2022","16255","mi","82.8","percent","clean","2026-03-14T15:18:51Z","2026-03-14T17:18:51Z","2026-03-14T18:53:51Z"
"SRC0665E415889325F7","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH28580335185","REQF2584A6F767D6FEB","2026-03-15T00:29:00Z","2026-03-15T01:59:00Z","ASM488AEC4E8E2C4520","1","usable","method_current","ford_mustang_mach_e","crossover","2023","16392","km","96.4","percent","average","2026-03-14T22:24:00Z","2026-03-15T00:24:00Z","2026-03-15T00:59:00Z"
"SRCEDF26B202589399D","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH33673138614","REQ531301AECE7B276A","2026-03-15T07:34:08Z","2026-03-15T08:04:08Z","ASM958DA758EA04440F","1","usable","method_current","ford_f150_lightning","pickup","2024","16529","mi","92.1","percent","rough","2026-03-15T05:29:08Z","2026-03-15T07:29:08Z","2026-03-15T09:04:08Z"
"SRCC9895E0552F99350","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH35333492730","REQB2EDF858CFBA8757","2026-03-15T14:39:17Z","2026-03-15T16:09:17Z","ASM62986F8D12516AE1","1","usable","method_current","chevrolet_bolt_ev","hatchback","2025","16666","km","91.8","percent","clean","2026-03-15T12:34:17Z","2026-03-15T14:34:17Z","2026-03-15T15:09:17Z"
"SRCF33B6DC04C2BFD3E","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH36814313426","REQ7EC9D471C22A55C2","2026-03-15T21:44:25Z","2026-03-15T22:14:25Z","ASMBA5823481B6A0E47","1","usable","method_current","nissan_leaf","hatchback","2026","16803","mi","96.1","percent","average","2026-03-15T19:39:25Z","2026-03-15T21:39:25Z","2026-03-15T23:14:25Z"
"SRC1374C0C1DA10B390","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH10961071878","REQ539BEE47B82797C7","2026-03-16T04:49:34Z","2026-03-16T06:19:34Z","ASM8743A4C1762920A1","1","usable","method_current","tesla_model_3","sedan","2018","16940","km","85.5","percent","rough","2026-03-16T02:44:34Z","2026-03-16T04:44:34Z","2026-03-16T05:19:34Z"
"SRC35B820734C6BFA4C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH10144984145","REQ78EC27B0A9151930","2026-03-16T11:54:42Z","2026-03-16T12:24:42Z","ASMC803BC2DFEBEF6DF","1","usable","method_current","tesla_model_y","crossover","2019","17077","mi","93.0","percent","clean","2026-03-16T09:49:42Z","2026-03-16T11:49:42Z","2026-03-16T13:24:42Z"
"SRC13EB8125AE0CF9F4","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH02311973828","REQA96F549BE6B44D72","2026-03-16T18:59:51Z","2026-03-16T20:29:51Z","ASM4BE03B0D8881D91D","1","usable","method_current","hyundai_ioniq_5","crossover","2020","17214","km","85.4","percent","average","2026-03-16T16:54:51Z","2026-03-16T18:54:51Z","2026-03-16T19:29:51Z"
"SRC17443327A3600A6D","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH19347632099","REQ56C3979651A6F89D","2026-03-17T02:05:00Z","2026-03-17T02:35:00Z","ASM08E6D68AF2B892CF","1","usable","method_current","ford_mustang_mach_e","crossover","2021","17351","mi","91.6","percent","rough","2026-03-17T00:00:00Z","2026-03-17T02:00:00Z","2026-03-17T03:35:00Z"
"SRCC1BAB6CCDF39D518","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH19408514325","REQAE0EAC80EC02DBFC","2026-03-17T09:10:08Z","2026-03-17T10:40:08Z","ASM7B67A379744898C9","1","usable","method_current","ford_f150_lightning","pickup","2022","17488","km","95.7","percent","clean","2026-03-17T07:05:08Z","2026-03-17T09:05:08Z","2026-03-17T09:40:08Z"
"SRCF0A20254207C99BE","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH32923576512","REQC04718154C384964","2026-03-17T16:15:17Z","2026-03-17T16:45:17Z","ASM92480D63B8D43C7B","1","usable","method_current","chevrolet_bolt_ev","hatchback","2023","17625","mi","90.4","percent","average","2026-03-17T14:10:17Z","2026-03-17T16:10:17Z","2026-03-17T17:45:17Z"
"SRC3DCF966ABEE9A436","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH18628272718","REQ6CFF868BF56B1990","2026-03-17T23:20:25Z","2026-03-18T00:50:25Z","ASM6A320B907F68D1CE","1","usable","method_current","nissan_leaf","hatchback","2024","17762","km","89.3","percent","rough","2026-03-17T21:15:25Z","2026-03-17T23:15:25Z","2026-03-17T23:50:25Z"
"SRC326E9E1D8DA07A61","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH94097702007","REQ100808C846B882C9","2026-03-18T06:25:34Z","2026-03-18T06:55:34Z","ASM9E28209B31A0C34C","1","usable","method_current","tesla_model_3","sedan","2025","17899","mi","95.3","percent","clean","2026-03-18T04:20:34Z","2026-03-18T06:20:34Z","2026-03-18T07:55:34Z"
"SRC8CBAED84E7224216","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH95262579509","REQ1876724960908231","2026-03-18T13:30:42Z","2026-03-18T15:00:42Z","ASMF910DE11FE8FB968","1","usable","method_current","tesla_model_y","crossover","2026","18036","km","94.1","percent","average","2026-03-18T11:25:42Z","2026-03-18T13:25:42Z","2026-03-18T14:00:42Z"
"SRC1EB737A7C4834D0A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH57221541469","REQA0EDF007ED490F22","2026-03-18T20:35:51Z","2026-03-18T21:05:51Z","ASME95D2721C812F479","1","usable","method_current","hyundai_ioniq_5","crossover","2018","18173","mi","85.4","percent","rough","2026-03-18T18:30:51Z","2026-03-18T20:30:51Z","2026-03-18T22:05:51Z"
"SRC0F56A49956021B02","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH20516668808","REQC48F595971AA544D","2026-03-19T03:41:00Z","2026-03-19T05:11:00Z","ASM671A7244C57218AA","1","usable","method_current","ford_mustang_mach_e","crossover","2019","18310","km","92.1","percent","clean","2026-03-19T01:36:00Z","2026-03-19T03:36:00Z","2026-03-19T04:11:00Z"
"SRCEBD4C651CAC8FC49","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH98709816109","REQ559AF446619A8B81","2026-03-19T10:46:08Z","2026-03-19T11:16:08Z","ASM5EA348D531F50553","1","usable","method_current","ford_f150_lightning","pickup","2020","18447","mi","93.3","percent","average","2026-03-19T08:41:08Z","2026-03-19T10:41:08Z","2026-03-19T12:16:08Z"
"SRCD7A5AA970AAE6175","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH01913638554","REQ69751C76143048F4","2026-03-19T17:51:17Z","2026-03-19T19:21:17Z","ASM04660613D7719241","1","usable","method_current","chevrolet_bolt_ev","hatchback","2021","18584","km","84.0","percent","rough","2026-03-19T15:46:17Z","2026-03-19T17:46:17Z","2026-03-19T18:21:17Z"
"SRCFAE223B263081179","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH93516191052","REQEBBEBF798CCD8A21","2026-03-20T00:56:25Z","2026-03-20T01:26:25Z","ASM2267F0D26DF2560A","1","usable","method_current","nissan_leaf","hatchback","2022","18721","mi","94.9","percent","clean","2026-03-19T22:51:25Z","2026-03-20T00:51:25Z","2026-03-20T02:26:25Z"
"SRC02F29A55D0D512F3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH89114584513","REQ6A21D8364A65D7D2","2026-03-20T08:01:34Z","2026-03-20T09:31:34Z","ASMB7108194BB26FFB6","1","usable","method_current","tesla_model_3","sedan","2023","18858","km","89.3","percent","average","2026-03-20T05:56:34Z","2026-03-20T07:56:34Z","2026-03-20T08:31:34Z"
"SRC62E7C6E0BF1E4A4B","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH84258423543","REQEE0369C68862E899","2026-03-20T15:06:42Z","2026-03-20T15:36:42Z","ASM28ACCD5D3A000AA6","1","usable","method_current","tesla_model_y","crossover","2024","18995","mi","96.6","percent","rough","2026-03-20T13:01:42Z","2026-03-20T15:01:42Z","2026-03-20T16:36:42Z"
"SRCCBD107F386E647DE","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH67355641205","REQE2848A3ADFFF0D77","2026-03-20T22:11:51Z","2026-03-20T23:41:51Z","ASM09E2FBC207A18873","1","usable","method_current","hyundai_ioniq_5","crossover","2025","19132","km","92.9","percent","clean","2026-03-20T20:06:51Z","2026-03-20T22:06:51Z","2026-03-20T22:41:51Z"
"SRC2E67751F2180BECB","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH46198152688","REQ8C6C2207C8A20500","2026-03-21T05:17:00Z","2026-03-21T05:47:00Z","ASMD52CFF684164DD1A","1","usable","method_current","ford_mustang_mach_e","crossover","2026","19269","mi","93.1","percent","average","2026-03-21T03:12:00Z","2026-03-21T05:12:00Z","2026-03-21T06:47:00Z"
"SRC547293E5633428D3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH97652525026","REQC596AED519F8846A","2026-03-21T12:22:08Z","2026-03-21T13:52:08Z","ASM9DF6BB4482E9666D","1","usable","method_current","ford_f150_lightning","pickup","2018","19406","km","82.2","percent","rough","2026-03-21T10:17:08Z","2026-03-21T12:17:08Z","2026-03-21T12:52:08Z"
"SRCA3FEBCF70AF25B13","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH50430780492","REQ6D59D6F7429E709F","2026-03-21T19:27:17Z","2026-03-21T19:57:17Z","ASM01500F22CFA1F4A0","1","usable","method_current","chevrolet_bolt_ev","hatchback","2019","19543","mi","88.7","percent","clean","2026-03-21T17:22:17Z","2026-03-21T19:22:17Z","2026-03-21T20:57:17Z"
"SRC3E8277A2EF64A798","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH34280403117","REQ85E3B210808FBE1E","2026-03-22T02:32:25Z","2026-03-22T04:02:25Z","ASMBCA6C4C9587914C2","1","usable","method_current","nissan_leaf","hatchback","2020","19680","km","96.0","percent","average","2026-03-22T00:27:25Z","2026-03-22T02:27:25Z","2026-03-22T03:02:25Z"
"SRC0593A535DB744AC6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH23494548348","REQ4310A7F829FCA9E5","2026-03-22T09:37:34Z","2026-03-22T10:07:34Z","ASM40457A3E6A07BAA0","1","usable","method_current","tesla_model_3","sedan","2021","19817","mi","82.4","percent","rough","2026-03-22T07:32:34Z","2026-03-22T09:32:34Z","2026-03-22T11:07:34Z"
"SRCAF7DBE2BD0CE140A","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH60437850646","REQ9CDAFFC3779E60D4","2026-03-22T16:42:42Z","2026-03-22T18:12:42Z","ASM5CCF71F1C879D1E7","1","usable","method_current","tesla_model_y","crossover","2022","19954","km","85.5","percent","clean","2026-03-22T14:37:42Z","2026-03-22T16:37:42Z","2026-03-22T17:12:42Z"
"SRCC678F77F6E7C65A3","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH53058997438","REQE10D6830AD0FA4CD","2026-03-22T23:47:51Z","2026-03-23T00:17:51Z","ASMF3DED814DD3E795C","1","usable","method_current","hyundai_ioniq_5","crossover","2023","20091","mi","95.2","percent","average","2026-03-22T21:42:51Z","2026-03-22T23:42:51Z","2026-03-23T01:17:51Z"
"SRCE45D98F98BF9755F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH39772558171","REQ5C52811FC8BF56E1","2026-03-23T06:53:00Z","2026-03-23T08:23:00Z","ASM18C44FCDE1695FE6","1","usable","method_current","ford_mustang_mach_e","crossover","2024","20228","km","83.5","percent","rough","2026-03-23T04:48:00Z","2026-03-23T06:48:00Z","2026-03-23T07:23:00Z"
"SRCE7DC8EDB60990158","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH91284209896","REQE3A3FA66937DC568","2026-03-23T13:58:08Z","2026-03-23T14:28:08Z","ASM14E8E31682300096","1","usable","method_current","ford_f150_lightning","pickup","2025","20365","mi","91.8","percent","clean","2026-03-23T11:53:08Z","2026-03-23T13:53:08Z","2026-03-23T15:28:08Z"
"SRCA798479C7390AF59","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH86447313994","REQ28860F4F3C7AD3AC","2026-03-23T21:03:17Z","2026-03-23T22:33:17Z","ASMBD0F45DF040A926B","1","usable","method_current","chevrolet_bolt_ev","hatchback","2026","20502","km","82.3","percent","average","2026-03-23T18:58:17Z","2026-03-23T20:58:17Z","2026-03-23T21:33:17Z"
"SRC76FBA7C9E182DE74","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH24085766353","REQDBC67EEF4F36D1D6","2026-03-24T04:08:25Z","2026-03-24T04:38:25Z","ASMD80AA674281673EF","1","usable","method_current","nissan_leaf","hatchback","2018","20639","mi","87.0","percent","rough","2026-03-24T02:03:25Z","2026-03-24T04:03:25Z","2026-03-24T05:38:25Z"
"SRCB275DA0403B35AED","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH48713714707","REQF293F8ADCDDB3F4A","2026-03-24T11:13:34Z","2026-03-24T12:43:34Z","ASM630B6627A2A969D6","1","usable","method_current","tesla_model_3","sedan","2019","20776","km","84.5","percent","clean","2026-03-24T09:08:34Z","2026-03-24T11:08:34Z","2026-03-24T11:43:34Z"
"SRC3870CEB1393E0490","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH44476311717","REQ4DD4CF4B4D368CA6","2026-03-24T18:18:42Z","2026-03-24T18:48:42Z","ASM49D82CB1D206331F","1","usable","method_current","tesla_model_y","crossover","2020","20913","mi","95.0","percent","average","2026-03-24T16:13:42Z","2026-03-24T18:13:42Z","2026-03-24T19:48:42Z"
"SRC34154FDBD0030BA6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH48796118987","REQB86A01F2783D609A","2026-03-25T01:23:51Z","2026-03-25T02:53:51Z","ASM494D1D21E3791C56","1","usable","method_current","hyundai_ioniq_5","crossover","2021","21050","km","90.7","percent","rough","2026-03-24T23:18:51Z","2026-03-25T01:18:51Z","2026-03-25T01:53:51Z"
"SRCD006A4E12CC662AA","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH00119990466","REQ675E9369288C3168","2026-03-25T08:29:00Z","2026-03-25T08:59:00Z","ASM6BD1008B7EC7ABD3","1","usable","method_current","ford_mustang_mach_e","crossover","2022","21187","mi","91.6","percent","clean","2026-03-25T06:24:00Z","2026-03-25T08:24:00Z","2026-03-25T09:59:00Z"
"SRC92D555ECAD0EBD09","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH05460764125","REQDEB20D47FC36BA7B","2026-03-25T15:34:08Z","2026-03-25T17:04:08Z","ASM70D970E79FDDFD42","1","usable","method_current","ford_f150_lightning","pickup","2023","21324","km","93.6","percent","average","2026-03-25T13:29:08Z","2026-03-25T15:29:08Z","2026-03-25T16:04:08Z"
"SRC118A32C8977FC6B6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH75647866310","REQBF160897A9A09EDD","2026-03-25T22:39:17Z","2026-03-25T23:09:17Z","ASMFA933BE211CEF649","1","usable","method_current","chevrolet_bolt_ev","hatchback","2024","21461","mi","82.7","percent","rough","2026-03-25T20:34:17Z","2026-03-25T22:34:17Z","2026-03-26T00:09:17Z"
"SRCFBC117FA8B71974B","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH89990067804","REQF8A9D6F1FB9D5D0B","2026-03-26T05:44:25Z","2026-03-26T07:14:25Z","ASM3393DA08BE9D18D4","1","usable","method_current","nissan_leaf","hatchback","2025","21598","km","85.8","percent","clean","2026-03-26T03:39:25Z","2026-03-26T05:39:25Z","2026-03-26T06:14:25Z"
"SRC1F66427DCF33C56E","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH54292568073","REQC623575750293314","2026-03-26T12:49:34Z","2026-03-26T13:19:34Z","ASM2CB389E2FCAB8225","1","usable","method_current","tesla_model_3","sedan","2026","21735","mi","82.3","percent","average","2026-03-26T10:44:34Z","2026-03-26T12:44:34Z","2026-03-26T14:19:34Z"
"SRC1A80B986651A0D5F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH80873074667","REQ97052DE1AEC50B86","2026-03-26T19:54:42Z","2026-03-26T21:24:42Z","ASM09A6C0A0405CD93A","1","usable","method_current","tesla_model_y","crossover","2018","21872","km","82.4","percent","rough","2026-03-26T17:49:42Z","2026-03-26T19:49:42Z","2026-03-26T20:24:42Z"
"SRC7433FBABF55F7983","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH54691945561","REQ1C53692CE870741C","2026-03-27T02:59:51Z","2026-03-27T03:29:51Z","ASM6CBE12FDE1A73068","1","usable","method_current","hyundai_ioniq_5","crossover","2019","22009","mi","85.5","percent","clean","2026-03-27T00:54:51Z","2026-03-27T02:54:51Z","2026-03-27T04:29:51Z"
"SRCB270CC4F528049E6","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH74800258017","REQDA1F349F5AC61821","2026-03-27T10:05:00Z","2026-03-27T11:35:00Z","ASMA98132EB818EB6C3","1","usable","method_current","ford_mustang_mach_e","crossover","2020","22146","km","86.0","percent","average","2026-03-27T08:00:00Z","2026-03-27T10:00:00Z","2026-03-27T10:35:00Z"
"SRC30FBA1168C0AB2C9","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH20900493988","REQC1FC36F5CEEE5D80","2026-03-27T17:10:08Z","2026-03-27T17:40:08Z","ASM4F173F5905CE3986","1","usable","method_current","ford_f150_lightning","pickup","2021","22283","mi","95.5","percent","rough","2026-03-27T15:05:08Z","2026-03-27T17:05:08Z","2026-03-27T18:40:08Z"
"SRC37180F3D8E878439","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH46057874849","REQ9064A6AE777C1F16","2026-03-28T00:15:17Z","2026-03-28T01:45:17Z","ASM44A75065A09713ED","1","usable","method_current","chevrolet_bolt_ev","hatchback","2022","22420","km","95.0","percent","clean","2026-03-27T22:10:17Z","2026-03-28T00:10:17Z","2026-03-28T00:45:17Z"
"SRCED3FF39A7E71B5A1","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH19626914949","REQ45FA9014C591281E","2026-03-28T07:20:25Z","2026-03-28T07:50:25Z","ASM7CBE3B21C3F2C2F9","1","usable","method_current","nissan_leaf","hatchback","2023","22557","mi","84.3","percent","average","2026-03-28T05:15:25Z","2026-03-28T07:15:25Z","2026-03-28T08:50:25Z"
"SRCEAB1266AFAEB7B0B","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH80565719274","REQ17BE18DD85573640","2026-03-28T14:25:34Z","2026-03-28T15:55:34Z","ASM47FEF2FD320C3BFF","1","usable","method_current","tesla_model_3","sedan","2024","22694","km","94.7","percent","rough","2026-03-28T12:20:34Z","2026-03-28T14:20:34Z","2026-03-28T14:55:34Z"
"SRC463A5439DD5EFD25","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH53066290799","REQ7139B251F82AD031","2026-03-28T21:30:42Z","2026-03-28T22:00:42Z","ASM7E165E9E165DEF94","1","usable","method_current","tesla_model_y","crossover","2025","22831","mi","94.6","percent","clean","2026-03-28T19:25:42Z","2026-03-28T21:25:42Z","2026-03-28T23:00:42Z"
"SRC0D1413C237B7ED1C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH19134314448","REQ33D8B5FC9645EF44","2026-03-29T04:35:51Z","2026-03-29T06:05:51Z","ASM1BA1CAA2641D3484","1","usable","method_current","hyundai_ioniq_5","crossover","2026","22968","km","83.3","percent","average","2026-03-29T02:30:51Z","2026-03-29T04:30:51Z","2026-03-29T05:05:51Z"
"SRCC346C08966290BCA","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH09059675119","REQ9CD93D5F4B7E859C","2026-03-29T11:41:00Z","2026-03-29T12:11:00Z","ASM6B0187920E324D05","1","usable","method_current","ford_mustang_mach_e","crossover","2018","23105","mi","89.9","percent","rough","2026-03-29T09:36:00Z","2026-03-29T11:36:00Z","2026-03-29T13:11:00Z"
"SRCE0FF1008AF92DBFE","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH78659577016","REQ17E981ED9C12ACE9","2026-03-29T18:46:08Z","2026-03-29T20:16:08Z","ASM72AFA9E4F131CB21","1","usable","method_current","ford_f150_lightning","pickup","2019","23242","km","83.6","percent","clean","2026-03-29T16:41:08Z","2026-03-29T18:41:08Z","2026-03-29T19:16:08Z"
"SRCF978FEC35377C386","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH25056079457","REQC13B0363D056ACB7","2026-03-30T01:51:17Z","2026-03-30T02:21:17Z","ASM1BC8CFFC23EA0FA9","1","usable","method_current","chevrolet_bolt_ev","hatchback","2020","23379","mi","81.8","percent","average","2026-03-29T23:46:17Z","2026-03-30T01:46:17Z","2026-03-30T03:21:17Z"
"SRC85D49664B29F53C4","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH44348730548","REQ7EC34CA425239C07","2026-03-30T08:56:25Z","2026-03-30T10:26:25Z","ASM6B945FAD73B93704","1","usable","method_current","nissan_leaf","hatchback","2021","23516","km","93.8","percent","rough","2026-03-30T06:51:25Z","2026-03-30T08:51:25Z","2026-03-30T09:26:25Z"
"SRC2223D34DDFE7B5C0","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH93430649553","REQ91C856AE9A719272","2026-03-30T16:01:34Z","2026-03-30T16:31:34Z","ASMDD425A1C1652B922","1","usable","method_current","tesla_model_3","sedan","2022","23653","mi","96.3","percent","clean","2026-03-30T13:56:34Z","2026-03-30T15:56:34Z","2026-03-30T17:31:34Z"
"SRC843545C612E8DB1C","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH87233986018","REQ19E52DE99A09A2C2","2026-03-30T23:06:42Z","2026-03-31T00:36:42Z","ASM561C8762F793F5A2","1","usable","method_current","tesla_model_y","crossover","2023","23790","km","87.7","percent","average","2026-03-30T21:01:42Z","2026-03-30T23:01:42Z","2026-03-30T23:36:42Z"
"SRC45D0B6246E964442","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH23758940081","REQ93C319036B2F1810","2026-03-31T06:11:51Z","2026-03-31T06:41:51Z","ASM80FA076E4989A5C0","1","usable","method_current","hyundai_ioniq_5","crossover","2024","23927","mi","83.1","percent","rough","2026-03-31T04:06:51Z","2026-03-31T06:06:51Z","2026-03-31T07:41:51Z"
"SRC90D2F1B390B8718F","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH78803410489","REQ1FB3A86D505D8669","2026-03-31T13:17:00Z","2026-03-31T14:47:00Z","ASMFC0E559C963ED42B","1","usable","method_current","ford_mustang_mach_e","crossover","2025","24064","km","91.1","percent","clean","2026-03-31T11:12:00Z","2026-03-31T13:12:00Z","2026-03-31T13:47:00Z"
"SRC79D90E6B80F1C0D9","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH29493007528","REQB2F547562CE8617C","2026-03-31T20:22:08Z","2026-03-31T20:52:08Z","ASMB9C6020462932875","1","usable","method_current","ford_f150_lightning","pickup","2026","24201","mi","91.0","percent","average","2026-03-31T18:17:08Z","2026-03-31T20:17:08Z","2026-03-31T21:52:08Z"
"SRC618910A24ADF6F00","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH76534858816","REQB0D4FCB63BECE207","2026-04-01T03:27:17Z","2026-04-01T04:57:17Z","ASM86A98558323E551B","1","usable","method_current","chevrolet_bolt_ev","hatchback","2018","24338","km","96.4","percent","rough","2026-04-01T01:22:17Z","2026-04-01T03:22:17Z","2026-04-01T03:57:17Z"
"SRCB527CFDD3F8594AA","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH60902489569","REQAEF138EB3EE189C9","2026-04-01T10:32:25Z","2026-04-01T11:02:25Z","ASMB28C185BB399E08D","1","usable","method_current","nissan_leaf","hatchback","2019","24475","mi","95.8","percent","clean","2026-04-01T08:27:25Z","2026-04-01T10:27:25Z","2026-04-01T12:02:25Z"
"SRC1FC687B3DB8737A2","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH74715271133","REQABE87C70E0176776","2026-04-01T17:30:42Z","2026-04-01T19:00:42Z","ASM81FDF0A98713EBAC","1","usable","method_current","tesla_model_3","sedan","2020","24612","km","85.7","percent","average","2026-04-01T15:25:42Z","2026-04-01T17:25:42Z","2026-04-01T18:00:42Z"
"SRC502CF2015ECEF3D1","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH14632563376","REQ30036DA5B7F1D41D","2026-04-02T00:22:08Z","2026-04-02T00:52:08Z","ASMD75973A0E784A72B","1","usable","method_current","tesla_model_y","crossover","2021","24749","mi","83.2","percent","rough","2026-04-01T22:17:08Z","2026-04-02T00:17:08Z","2026-04-02T01:52:08Z"
"SRC6E60801A24021882","vehicle_assessment","BAT0EFEC9A5D5DA","1.0","SYNVEH44490045832","REQ07F680FCFF3185F6","2026-04-02T07:13:34Z","2026-04-02T08:43:34Z","ASME9829189CB98FF13","1","usable","method_current","hyundai_ioniq_5","crossover","2022","24886","km","93.2","percent","clean","2026-04-02T05:08:34Z","2026-04-02T07:08:34Z","2026-04-02T07:43:34Z"
