"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","source_event_id","offer_id","event_type","event_sequence","offer_version","event_at","reason_code","pricing_evaluation_id","feature_cutoff_at","pricing_evaluated_at","pricing_model_version","pricing_policy_version","assessment_id_used","assessment_version_used","predicted_wholesale_value_amount","net_policy_adjustment_amount","seller_offer_amount","pricing_amount_unit","pricing_currency_code","expires_at"
"SRC9C2373E616BCE162","offer_service","BATFA43E62327EB","1.0","SYNVEH42628338785","REQ6A25EE194A67380E","2026-02-02T00:06:43Z","2026-02-02T00:21:43Z","OEV504AB66FF4826684","OFF0F82DB3F71D5B743","accepted","2","1","2026-02-02T00:04:43Z","","","","","","","","","","","","","",""
"SRC1A1F396BEC507260","offer_service","BATFA43E62327EB","1.0","SYNVEH74077989751","REQ821EF3FFF2408747","2026-02-02T00:31:49Z","2026-02-02T00:46:49Z","OEV08B187B453D38619","OFFCB7E90C7E98B7A9F","issued","1","1","2026-02-02T00:29:49Z","","PEV19A354C852CCBD61","2026-02-02T00:14:49Z","2026-02-02T00:24:49Z","model_challenger","policy_v1","ASMB2885397258536B8","1","29662.45","-250.00","29412.45","usd","USD","2026-04-03T00:29:49Z"
"SRC4442AC0DB2D51586","offer_service","BATFA43E62327EB","1.0","SYNVEH54611838346","REQD99C60C664E115AE","2026-02-02T07:31:49Z","2026-02-02T07:46:49Z","OEVAD5674603B81D1D6","OFF824AD8B22196FABD","declined","2","1","2026-02-02T07:29:49Z","seller_declined","","","","","","","","","","","","",""
"SRC3F057C1772B9F7F0","offer_service","BATFA43E62327EB","1.0","SYNVEH76378414770","REQFC8C5A8ADB297596","2026-02-02T07:38:21Z","2026-02-02T07:53:21Z","OEVDC3A179731FA69F1","OFFB4BC7A3FDDDAFB00","issued","1","1","2026-02-02T07:36:21Z","","PEV69DDF9896ED992D6","2026-02-02T07:21:21Z","2026-02-02T07:31:21Z","model_challenger","policy_v1","ASM726736C521AD4B24","1","29700.45","0.00","29700.45","usd","USD","2026-04-03T07:36:21Z"
"SRCEF856BEEBDB903A7","offer_service","BATFA43E62327EB","1.0","SYNVEH27802019001","REQ5BA47FBC0693C2B6","2026-02-02T12:44:54Z","2026-02-02T12:59:54Z","OEV890FF7062F5121A8","OFF7CB3F04960C23FA1","issued","1","1","2026-02-02T12:42:54Z","","PEVAA99D3B9B36D1EF7","2026-02-02T12:27:54Z","2026-02-02T12:37:54Z","model_challenger","policy_v1","ASM47ACA5DB3B0DDD98","1","23319.95","250.00","23569.95","usd","USD","2026-04-03T12:42:54Z"
"SRC51F9E82BD67DF473","offer_service","BATFA43E62327EB","1.0","SYNVEH80939044493","REQ0E7A2A62D48B3D97","2026-02-02T13:17:38Z","2026-02-02T13:32:38Z","OEVE362E0A9928FA333","OFFE62743271C690B58","declined","2","1","2026-02-02T13:15:38Z","seller_declined","","","","","","","","","","","","",""
"SRCF76DD54F77A5DF4D","offer_service","BATFA43E62327EB","1.0","SYNVEH26725297361","REQ60F803E390268BF9","2026-02-02T19:24:10Z","2026-02-02T19:39:10Z","OEVE33D97B359DED26E","OFF6A0CA5009218CC13","accepted","2","1","2026-02-02T19:22:10Z","","","","","","","","","","","","","",""
"SRC70FFF646CAFB8500","offer_service","BATFA43E62327EB","1.0","SYNVEH43147014096","REQ9CF1E083D16E2EEA","2026-02-02T19:51:27Z","2026-02-02T20:06:27Z","OEV57217E5034B298AA","OFF9E9A09542F93E89D","issued","1","1","2026-02-02T19:49:27Z","","PEVCF6B9E2D921D1688","2026-02-02T19:34:27Z","2026-02-02T19:44:27Z","model_baseline","policy_v1","ASM5CDED0C2031110D0","1","24794.75","-500.00","24294.75","usd","USD","2026-04-03T19:49:27Z"
"SRCFA36F6CD5D921B99","offer_service","BATFA43E62327EB","1.0","SYNVEH00239396681","REQ9A4D46ED3C91D100","2026-02-02T21:03:27Z","2026-02-02T21:18:27Z","OEV3EA131F08CB0DA34","OFF7A3B5BA8F4006EA1","declined","2","1","2026-02-02T21:01:27Z","seller_declined","","","","","","","","","","","","",""
"SRCC48D0A5CB273845C","offer_service","BATFA43E62327EB","1.0","SYNVEH49474607965","REQ533E0813567CC68D","2026-02-03T00:58:00Z","2026-02-03T01:13:00Z","OEV59E3CED3D5C60891","OFFC69803CC3B1E0C70","issued","1","1","2026-02-03T00:56:00Z","","PEV070FD08CB685BFBB","2026-02-03T00:41:00Z","2026-02-03T00:51:00Z","model_challenger","policy_v1","ASMD85B54F8741E5F69","1","28744.45","-250.00","28494.45","usd","USD","2026-04-04T00:56:00Z"
"SRC85B83A09E2093C92","offer_service","BATFA43E62327EB","1.0","SYNVEH00824649824","REQ8BDD4A2A70D0A439","2026-02-03T02:49:16Z","2026-02-03T03:04:16Z","OEVE56241EEE1E00604","OFF8681903A51B99F53","declined","2","1","2026-02-03T02:47:16Z","seller_declined","","","","","","","","","","","","",""
"SRC97A9555D3BA2D1DF","offer_service","BATFA43E62327EB","1.0","SYNVEH29024647530","REQ8B5A0BD776F6809E","2026-02-03T03:10:00Z","2026-02-03T03:25:00Z","OEV0F3C3D987493C981","OFFAAB1980324AF91B1","accepted","2","1","2026-02-03T03:08:00Z","","","","","","","","","","","","","",""
"SRC1A12CCCCF142A45B","offer_service","BATFA43E62327EB","1.0","SYNVEH54453195499","REQ5361D410BD1DD99C","2026-02-03T08:04:32Z","2026-02-03T08:19:32Z","OEVC85557EDE6D45E3A","OFF3D1EE51E1CBB1B9A","issued","1","1","2026-02-03T08:02:32Z","","PEVFB9D2565021E6CC7","2026-02-03T07:47:32Z","2026-02-03T07:57:32Z","model_challenger","policy_v1","ASMC016859CEB2DBF33","1","20201.05","0.00","20201.05","usd","USD","2026-04-04T08:02:32Z"
"SRC64A4E13672897C46","offer_service","BATFA43E62327EB","1.0","SYNVEH64803129943","REQBF8589FD4C63549E","2026-02-03T10:35:05Z","2026-02-03T10:50:05Z","OEVF24B790C057C5D60","OFFB4805F8DA2458A2B","declined","2","1","2026-02-03T10:33:05Z","seller_declined","","","","","","","","","","","","",""
"SRCB08DD4FC719E4CFF","offer_service","BATFA43E62327EB","1.0","SYNVEH94943570326","REQB1D2D0C7A814E6E4","2026-02-03T13:11:05Z","2026-02-03T13:26:05Z","OEVF4A96D56AEDBDEB5","OFF71E915432939D172","issued","1","1","2026-02-03T13:09:05Z","","PEV46A8B54AD260F1A8","2026-02-03T12:54:05Z","2026-02-03T13:04:05Z","model_challenger","policy_v1","ASM0FD726118912B3D5","1","26903.90","250.00","27153.90","usd","USD","2026-04-04T13:09:05Z"
"SRC37C1B7EE4A816B81","offer_service","BATFA43E62327EB","1.0","SYNVEH06014429525","REQ83CCC3EE2922447E","2026-02-03T16:20:54Z","2026-02-03T16:35:54Z","OEV605D765525FFC432","OFF707D2C1C1270702E","declined","2","1","2026-02-03T16:18:54Z","seller_declined","","","","","","","","","","","","",""
"SRCE55E6873D2CE759D","offer_service","BATFA43E62327EB","1.0","SYNVEH01067372423","REQ0B51157800DC9FB5","2026-02-03T20:17:38Z","2026-02-03T20:32:38Z","OEV6841929EDB897C44","OFF0F9D6212C83EA2B8","issued","1","1","2026-02-03T20:15:38Z","","PEVBC30E0120B635E03","2026-02-03T20:00:38Z","2026-02-03T20:10:38Z","model_baseline","policy_v1","ASM72B9DAF1D7F24265","1","23668.35","-500.00","23168.35","usd","USD","2026-04-04T20:15:38Z"
"SRC03CDCDB87122A031","offer_service","BATFA43E62327EB","1.0","SYNVEH63654378640","REQ51D5828E0D9BAE5D","2026-02-03T22:27:27Z","2026-02-03T22:42:27Z","OEV2AA3AFD57DDA58D8","OFFAA59A111E1F68C29","accepted","2","1","2026-02-03T22:25:27Z","","","","","","","","","","","","","",""
"SRCD0D3017095B23754","offer_service","BATFA43E62327EB","1.0","SYNVEH90866458189","REQC82E04F2B2A19AA8","2026-02-04T01:24:10Z","2026-02-04T01:39:10Z","OEV0D2DB2355D5298BF","OFF2A5E5D3F104D2025","issued","1","1","2026-02-04T01:22:10Z","","PEV02CC29E296E95E38","2026-02-04T01:07:10Z","2026-02-04T01:17:10Z","model_challenger","policy_v1","ASM9B6598049A059644","1","27773.40","-250.00","27523.40","usd","USD","2026-04-05T01:22:10Z"
"SRCE654631DA1E7A0CB","offer_service","BATFA43E62327EB","1.0","SYNVEH91662505171","REQ72B6868F622B9973","2026-02-04T05:52:32Z","2026-02-04T06:07:32Z","OEV8BA5157ADCFAEBDB","OFF7D34648AE511ADE8","declined","2","1","2026-02-04T05:50:32Z","seller_declined","","","","","","","","","","","","",""
"SRC7D6B43C7C79E99E1","offer_service","BATFA43E62327EB","1.0","SYNVEH32021277671","REQE71F4D5D205571DB","2026-02-04T06:13:16Z","2026-02-04T06:28:16Z","OEV6F45927E38A45A50","OFF80DCF593A68C870B","accepted","2","1","2026-02-04T06:11:16Z","","","","","","","","","","","","","",""
"SRCD0D7A5E8D1F225C9","offer_service","BATFA43E62327EB","1.0","SYNVEH95909421297","REQ137749C19CD479EC","2026-02-04T08:30:43Z","2026-02-04T08:45:43Z","OEVB8A54A2C5E0D8388","OFF9832242B934A4BF3","issued","1","1","2026-02-04T08:28:43Z","","PEV67F8EF7D698A11C6","2026-02-04T08:13:43Z","2026-02-04T08:23:43Z","model_challenger","policy_v1","ASM2F27FD99A11725BD","1","22567.65","0.00","22567.65","usd","USD","2026-04-05T08:28:43Z"
"SRC6B41CBC8A456E620","offer_service","BATFA43E62327EB","1.0","SYNVEH90502662544","REQ60884636772842F3","2026-02-04T13:37:16Z","2026-02-04T13:52:16Z","OEV562ABD4E2A2419A8","OFFECF5F3AC9B4141E7","issued","1","1","2026-02-04T13:35:16Z","","PEVE801838BFE703D5A","2026-02-04T13:20:16Z","2026-02-04T13:30:16Z","model_challenger","policy_v1","ASME30D21B10FCFB5E2","1","25970.90","250.00","26220.90","usd","USD","2026-04-05T13:35:16Z"
"SRCD0D230936FF336AE","offer_service","BATFA43E62327EB","1.0","SYNVEH14550103601","REQCE6EFFCC4867C16C","2026-02-04T13:38:21Z","2026-02-04T13:53:21Z","OEVBDBABEAEAA88BA12","OFFE28551B4E17BDB37","declined","2","1","2026-02-04T13:36:21Z","seller_declined","","","","","","","","","","","","",""
"SRC2DE5052B8E7BA0C9","offer_service","BATFA43E62327EB","1.0","SYNVEH45936863593","REQ7925DFA873E342C1","2026-02-04T20:43:49Z","2026-02-04T20:58:49Z","OEV0B474CC612E96824","OFF1BDC3B163C199D99","issued","1","1","2026-02-04T20:41:49Z","","PEV13134486208689BB","2026-02-04T20:26:49Z","2026-02-04T20:36:49Z","model_baseline","policy_v1","ASMA96493DBA2CC3B70","1","22754.95","-500.00","22254.95","usd","USD","2026-04-05T20:41:49Z"
"SRCDC385F3C68F94613","offer_service","BATFA43E62327EB","1.0","SYNVEH74077989751","REQ821EF3FFF2408747","2026-02-05T00:31:49Z","2026-02-05T00:46:49Z","OEV870D4ABBF2370D46","OFFCB7E90C7E98B7A9F","accepted","2","1","2026-02-05T00:29:49Z","","","","","","","","","","","","","",""
"SRCC9CA862E45430E7C","offer_service","BATFA43E62327EB","1.0","SYNVEH60130110707","REQA185403656ACF98A","2026-02-05T01:50:21Z","2026-02-05T02:05:21Z","OEV85935FA26418445B","OFFC563B05F4BD7089C","issued","1","1","2026-02-05T01:48:21Z","","PEV8DBF99137376A051","2026-02-05T01:33:21Z","2026-02-05T01:43:21Z","model_challenger","policy_v1","ASMD3E5F9CB5F6CF35F","1","29458.40","-250.00","29208.40","usd","USD","2026-04-06T01:48:21Z"
"SRC80E00A27E32B86DC","offer_service","BATFA43E62327EB","1.0","SYNVEH76378414770","REQFC8C5A8ADB297596","2026-02-05T07:38:21Z","2026-02-05T07:53:21Z","OEV2341897CDE051EFD","OFFB4BC7A3FDDDAFB00","accepted","2","1","2026-02-05T07:36:21Z","","","","","","","","","","","","","",""
"SRC21243374A2F43E75","offer_service","BATFA43E62327EB","1.0","SYNVEH01773878370","REQ1D17F6E3F3337AAC","2026-02-05T08:55:49Z","2026-02-05T09:10:49Z","OEVE34935694E2D6211","OFF27681A776C916F26","declined","2","1","2026-02-05T08:53:49Z","seller_declined","","","","","","","","","","","","",""
"SRC0C8EC8B77BA1D469","offer_service","BATFA43E62327EB","1.0","SYNVEH46912629736","REQE96249D6DD332458","2026-02-05T08:56:54Z","2026-02-05T09:11:54Z","OEV7CB5F5ACDF7E7503","OFFA03CBDF811C9E6DB","issued","1","1","2026-02-05T08:54:54Z","","PEV1E3E3BC86F88839C","2026-02-05T08:39:54Z","2026-02-05T08:49:54Z","model_challenger","policy_v1","ASM8227D52A03B9886E","1","28674.25","0.00","28674.25","usd","USD","2026-04-06T08:54:54Z"
"SRC004CC21CA0317DBF","offer_service","BATFA43E62327EB","1.0","SYNVEH42664177125","REQ34F6F0DB4E38FBD6","2026-02-05T14:03:27Z","2026-02-05T14:18:27Z","OEVD53FA9E517D35E5F","OFF497C812325B4718D","issued","1","1","2026-02-05T14:01:27Z","","PEVC2FAAD05FE638CA0","2026-02-05T13:46:27Z","2026-02-05T13:56:27Z","model_challenger","policy_v1","ASM0DDCF3ECE51B03FF","1","23956.85","250.00","24206.85","usd","USD","2026-04-06T14:01:27Z"
"SRC738C5291CE19F5D4","offer_service","BATFA43E62327EB","1.0","SYNVEH58699706983","REQ5A61D2B11F059AA2","2026-02-05T16:41:38Z","2026-02-05T16:56:38Z","OEV90BB71F89D099843","OFF3E691BF61D6D8AFD","declined","2","1","2026-02-05T16:39:38Z","seller_declined","","","","","","","","","","","","",""
"SRC1970289C0FD97FB1","offer_service","BATFA43E62327EB","1.0","SYNVEH38540522250","REQB7B5244A233CC128","2026-02-05T21:10:00Z","2026-02-05T21:25:00Z","OEV8804B233BD4695F8","OFF9CA59CC5365C640A","issued","1","1","2026-02-05T21:08:00Z","","PEV09FA1FB110349FD5","2026-02-05T20:53:00Z","2026-02-05T21:03:00Z","model_challenger","policy_v1","ASM3736510EE23319B4","1","26459.55","-500.00","25959.55","usd","USD","2026-04-06T21:08:00Z"
"SRCC4003668C44655C5","offer_service","BATFA43E62327EB","1.0","SYNVEH49474607965","REQ533E0813567CC68D","2026-02-06T00:58:00Z","2026-02-06T01:13:00Z","OEV593B8BC76203A452","OFFC69803CC3B1E0C70","accepted","2","1","2026-02-06T00:56:00Z","","","","","","","","","","","","","",""
"SRC66FE03F72A338686","offer_service","BATFA43E62327EB","1.0","SYNVEH47555872588","REQ43AFE64A0A9EF967","2026-02-06T02:16:32Z","2026-02-06T02:31:32Z","OEV8A2C8F76EBD1BA1E","OFF29DCBA55FF090D55","issued","1","1","2026-02-06T02:14:32Z","","PEV8623D00F67E67E90","2026-02-06T01:59:32Z","2026-02-06T02:09:32Z","model_challenger","policy_v1","ASMDC32B6E467AFE989","1","20801.35","-250.00","20551.35","usd","USD","2026-04-07T02:14:32Z"
"SRCD261D598CF322482","offer_service","BATFA43E62327EB","1.0","SYNVEH28506340835","REQF9AC632D2C362037","2026-02-06T09:23:05Z","2026-02-06T09:38:05Z","OEV66790BA65B71E45C","OFFBA036AFABA16573D","issued","1","1","2026-02-06T09:21:05Z","","PEV8A217C8FE8EDE6ED","2026-02-06T09:06:05Z","2026-02-06T09:16:05Z","model_challenger","policy_v1","ASM2ABD71C342CE4498","1","20997.85","0.00","20997.85","usd","USD","2026-04-07T09:21:05Z"
"SRC2F3EDA04C2B0B748","offer_service","BATFA43E62327EB","1.0","SYNVEH07260541678","REQ8CAA59CDF0F3C39D","2026-02-06T11:59:05Z","2026-02-06T12:14:05Z","OEV963F20BAEEC531BF","OFFFBC2CB30273D37AB","declined","2","1","2026-02-06T11:57:05Z","seller_declined","","","","","","","","","","","","",""
"SRCDA365AF038EE44D1","offer_service","BATFA43E62327EB","1.0","SYNVEH79100282819","REQB21FFC003803C3CD","2026-02-06T14:29:38Z","2026-02-06T14:44:38Z","OEVE7A346B307AEB0BC","OFF13ADB347CA7FE98E","issued","1","1","2026-02-06T14:27:38Z","","PEVE214CD0AE82D3359","2026-02-06T14:12:38Z","2026-02-06T14:22:38Z","model_challenger","policy_v1","ASM65950296AADAD7A6","1","26649.85","250.00","26899.85","usd","USD","2026-04-07T14:27:38Z"
"SRC59B590DD30B1828D","offer_service","BATFA43E62327EB","1.0","SYNVEH14083052382","REQA869EAFBDFF1EE40","2026-02-06T19:25:16Z","2026-02-06T19:40:16Z","OEVB74B97483879C406","OFF78202CF9B997F3A9","declined","2","1","2026-02-06T19:23:16Z","seller_declined","","","","","","","","","","","","",""
"SRCB29A420BB1B6E6B9","offer_service","BATFA43E62327EB","1.0","SYNVEH21465158596","REQDEEB1611B02D9ADE","2026-02-06T21:36:10Z","2026-02-06T21:51:10Z","OEVF4E5C051EFAB1E53","OFFB2D923629FB5C462","issued","1","1","2026-02-06T21:34:10Z","","PEVBB70AAD820155B3B","2026-02-06T21:19:10Z","2026-02-06T21:29:10Z","model_challenger","policy_v1","ASME0C5A9524A4E02D6","1","25598.15","-500.00","25098.15","usd","USD","2026-04-07T21:34:10Z"
"SRC0EFE92341438EB89","offer_service","BATFA43E62327EB","1.0","SYNVEH90866458189","REQC82E04F2B2A19AA8","2026-02-07T01:24:10Z","2026-02-07T01:39:10Z","OEV5D43309B573A3A25","OFF2A5E5D3F104D2025","accepted","2","1","2026-02-07T01:22:10Z","","","","","","","","","","","","","",""
"SRC0A4E14BE21A2CA1B","offer_service","BATFA43E62327EB","1.0","SYNVEH12124280580","REQ98E282C3700D09AF","2026-02-07T02:42:43Z","2026-02-07T02:57:43Z","OEVA53B853ED4BF3F37","OFF820EA27326996B99","issued","1","1","2026-02-07T02:40:43Z","","PEVCF9EEF3BD8BCD4CF","2026-02-07T02:25:43Z","2026-02-07T02:35:43Z","model_challenger","policy_v1","ASMA55D45B5ECA6D542","1","26895.35","-250.00","26645.35","usd","USD","2026-04-08T02:40:43Z"
"SRC7A1A9154AF38A067","offer_service","BATFA43E62327EB","1.0","SYNVEH95909421297","REQ137749C19CD479EC","2026-02-07T08:30:43Z","2026-02-07T08:45:43Z","OEVE7BEAD9DA9882028","OFF9832242B934A4BF3","accepted","2","1","2026-02-07T08:28:43Z","","","","","","","","","","","","","",""
"SRCD812C83E6EAA0CD4","offer_service","BATFA43E62327EB","1.0","SYNVEH75247517486","REQ20D0F86D4482A8B2","2026-02-07T09:49:16Z","2026-02-07T10:04:16Z","OEV64B6587255127D20","OFFEC25A1B0D763DE73","issued","1","1","2026-02-07T09:47:16Z","","PEVF79D58665F25B034","2026-02-07T09:32:16Z","2026-02-07T09:42:16Z","model_challenger","policy_v1","ASM74C741BA8DC06868","1","31322.45","0.00","31322.45","usd","USD","2026-04-08T09:47:16Z"
"SRC7D11D5E961600F13","offer_service","BATFA43E62327EB","1.0","SYNVEH27802019001","REQ5BA47FBC0693C2B6","2026-02-07T12:44:54Z","2026-02-07T12:59:54Z","OEV1BE53543CFD1E439","OFF7CB3F04960C23FA1","declined","2","1","2026-02-07T12:42:54Z","seller_declined","","","","","","","","","","","","",""
"SRC02F8F9EF9F1C483B","offer_service","BATFA43E62327EB","1.0","SYNVEH06512655669","REQBD7FABDFE100C8D3","2026-02-07T14:55:49Z","2026-02-07T15:10:49Z","OEV082BFA2888D77094","OFF3ADBFDCE166E88F0","issued","1","1","2026-02-07T14:53:49Z","","PEV46A38AD98E3E22C4","2026-02-07T14:38:49Z","2026-02-07T14:48:49Z","model_challenger","policy_v1","ASM35E0BEAD16AFC91E","1","32537.80","250.00","32787.80","usd","USD","2026-04-08T14:53:49Z"
"SRC72BEC1A7FF3D90C6","offer_service","BATFA43E62327EB","1.0","SYNVEH43147014096","REQ9CF1E083D16E2EEA","2026-02-07T19:51:27Z","2026-02-07T20:06:27Z","OEV3FD4D990AEAF86D7","OFF9E9A09542F93E89D","declined","2","1","2026-02-07T19:49:27Z","seller_declined","","","","","","","","","","","","",""
"SRC5E4D641049D07207","offer_service","BATFA43E62327EB","1.0","SYNVEH20905505256","REQB9DCA72D84ADC501","2026-02-07T22:02:21Z","2026-02-07T22:17:21Z","OEV8A49B4599C3BE2C5","OFF8540AEEB32161355","issued","1","1","2026-02-07T22:00:21Z","","PEV2E1DD3CF558F9611","2026-02-07T21:45:21Z","2026-02-07T21:55:21Z","model_challenger","policy_v1","ASMF93EF018886A72B8","1","16906.75","-500.00","16406.75","usd","USD","2026-04-08T22:00:21Z"
"SRC65F2E9822648E3EF","offer_service","BATFA43E62327EB","1.0","SYNVEH60130110707","REQA185403656ACF98A","2026-02-08T01:50:21Z","2026-02-08T02:05:21Z","OEV9558947FB51D51BE","OFFC563B05F4BD7089C","accepted","2","1","2026-02-08T01:48:21Z","","","","","","","","","","","","","",""
"SRC111B0DDD7634D831","offer_service","BATFA43E62327EB","1.0","SYNVEH64568898934","REQ121D73922B8634F4","2026-02-08T03:08:54Z","2026-02-08T03:23:54Z","OEVE1F90889E93633E6","OFF5F9640B025B8E153","issued","1","1","2026-02-08T03:06:54Z","","PEV802A55E16878774F","2026-02-08T02:51:54Z","2026-02-08T03:01:54Z","model_challenger","policy_v1","ASM233BFD7B5249D633","1","22339.30","-250.00","22089.30","usd","USD","2026-04-09T03:06:54Z"
"SRCFBA8C3C74FF6EB24","offer_service","BATFA43E62327EB","1.0","SYNVEH54453195499","REQ5361D410BD1DD99C","2026-02-08T08:04:32Z","2026-02-08T08:19:32Z","OEVF33CCB98AD8D1C1C","OFF3D1EE51E1CBB1B9A","declined","2","1","2026-02-08T08:02:32Z","seller_declined","","","","","","","","","","","","",""
"SRC213BEAF03687270D","offer_service","BATFA43E62327EB","1.0","SYNVEH21148467790","REQ0DE0854D845ACCA9","2026-02-08T10:15:27Z","2026-02-08T10:30:27Z","OEV728286C2B9754DA3","OFF7B221295768FE6D2","issued","1","1","2026-02-08T10:13:27Z","","PEV4B5269DACB173529","2026-02-08T09:58:27Z","2026-02-08T10:08:27Z","model_challenger","policy_v1","ASME873C7BEEA9D9CED","1","21542.05","0.00","21542.05","usd","USD","2026-04-09T10:13:27Z"
"SRC5E01892FE1D99061","offer_service","BATFA43E62327EB","1.0","SYNVEH94943570326","REQB1D2D0C7A814E6E4","2026-02-08T13:11:05Z","2026-02-08T13:26:05Z","OEV235882D7929A5320","OFF71E915432939D172","declined","2","1","2026-02-08T13:09:05Z","seller_declined","","","","","","","","","","","","",""
"SRC83C46685B906020D","offer_service","BATFA43E62327EB","1.0","SYNVEH09525312100","REQA87F49B46CA6605B","2026-02-08T15:22:00Z","2026-02-08T15:37:00Z","OEV581B575619702190","OFF34DDC7F6B442D491","issued","1","1","2026-02-08T15:20:00Z","","PEVE8207A393762A786","2026-02-08T15:05:00Z","2026-02-08T15:15:00Z","model_challenger","policy_v1","ASM4AAFCA3B1B98E4A1","1","24485.80","250.00","24735.80","usd","USD","2026-04-09T15:20:00Z"
"SRC65A671D722A611A1","offer_service","BATFA43E62327EB","1.0","SYNVEH01067372423","REQ0B51157800DC9FB5","2026-02-08T20:17:38Z","2026-02-08T20:32:38Z","OEV712C6DD48FCCC43F","OFF0F9D6212C83EA2B8","declined","2","1","2026-02-08T20:15:38Z","seller_declined","","","","","","","","","","","","",""
"SRC711AD3D170E993BE","offer_service","BATFA43E62327EB","1.0","SYNVEH38540522250","REQB7B5244A233CC128","2026-02-08T21:10:00Z","2026-02-08T21:25:00Z","OEVB3247BFB4AD1E058","OFF9CA59CC5365C640A","accepted","2","1","2026-02-08T21:08:00Z","","","","","","","","","","","","","",""
"SRCDD37779013AF2A67","offer_service","BATFA43E62327EB","1.0","SYNVEH67518698937","REQ1E49463B61FA036C","2026-02-08T22:28:32Z","2026-02-08T22:43:32Z","OEVCBEC67DA3EDA9289","OFF6802231A584DFE16","issued","1","1","2026-02-08T22:26:32Z","","PEV9D218455A43D4C7E","2026-02-08T22:11:32Z","2026-02-08T22:21:32Z","model_challenger","policy_v1","ASMA087AB61E611FDA8","1","26384.35","-500.00","25884.35","usd","USD","2026-04-09T22:26:32Z"
"SRCF5F92ABD525EF2A5","offer_service","BATFA43E62327EB","1.0","SYNVEH47555872588","REQ43AFE64A0A9EF967","2026-02-09T02:16:32Z","2026-02-09T02:31:32Z","OEV12CB6122F7EE841F","OFF29DCBA55FF090D55","accepted","2","1","2026-02-09T02:14:32Z","","","","","","","","","","","","","",""
"SRC08E9587D631F347E","offer_service","BATFA43E62327EB","1.0","SYNVEH69259007349","REQF531DABC97AF1012","2026-02-09T03:35:05Z","2026-02-09T03:50:05Z","OEVC797EDCEBAF7D9B4","OFF789544BF42D2D9E1","issued","1","1","2026-02-09T03:33:05Z","","PEV170A7FBF637D7C65","2026-02-09T03:18:05Z","2026-02-09T03:28:05Z","model_challenger","policy_v1","ASM5E73E2A3A65386EE","1","29755.30","-250.00","29505.30","usd","USD","2026-04-10T03:33:05Z"
"SRCC15C7FD41CBA86F3","offer_service","BATFA43E62327EB","1.0","SYNVEH49637126097","REQ1B2FCDC8FF62C888","2026-02-09T10:41:38Z","2026-02-09T10:56:38Z","OEVC757E1352C0E597F","OFF0A6D23703E74AB87","issued","1","1","2026-02-09T10:39:38Z","","PEV1DF79CF5F9970BEC","2026-02-09T10:24:38Z","2026-02-09T10:34:38Z","model_challenger","policy_v1","ASM734701CAC8CFBB3B","1","28484.65","0.00","28484.65","usd","USD","2026-04-10T10:39:38Z"
"SRC26D6BE582694CDB2","offer_service","BATFA43E62327EB","1.0","SYNVEH90502662544","REQ60884636772842F3","2026-02-09T13:37:16Z","2026-02-09T13:52:16Z","OEV4141694A6571BCF0","OFFECF5F3AC9B4141E7","declined","2","1","2026-02-09T13:35:16Z","seller_declined","","","","","","","","","","","","",""
"SRC48178AAADB9ED5D8","offer_service","BATFA43E62327EB","1.0","SYNVEH75941780784","REQED59151EDCD98C6E","2026-02-09T15:48:10Z","2026-02-09T16:03:10Z","OEV82BBC99667A0EDD6","OFF73B72CC7830EE664","issued","1","1","2026-02-09T15:46:10Z","","PEVA9072654A1301132","2026-02-09T15:31:10Z","2026-02-09T15:41:10Z","model_challenger","policy_v1","ASM68C86C426896DF0E","1","26430.75","250.00","26680.75","usd","USD","2026-04-10T15:46:10Z"
"SRC3C385D0A1EAB7BDF","offer_service","BATFA43E62327EB","1.0","SYNVEH45936863593","REQ7925DFA873E342C1","2026-02-09T20:43:49Z","2026-02-09T20:58:49Z","OEV3704CDC09B445A95","OFF1BDC3B163C199D99","declined","2","1","2026-02-09T20:41:49Z","seller_declined","","","","","","","","","","","","",""
"SRC7172D08A7525D46C","offer_service","BATFA43E62327EB","1.0","SYNVEH21465158596","REQDEEB1611B02D9ADE","2026-02-09T21:36:10Z","2026-02-09T21:51:10Z","OEVB1CC8D61B06760A5","OFFB2D923629FB5C462","accepted","2","1","2026-02-09T21:34:10Z","","","","","","","","","","","","","",""
"SRCAF404B1C1566B487","offer_service","BATFA43E62327EB","1.0","SYNVEH06389005950","REQF8FEF474FB886EA9","2026-02-09T22:54:43Z","2026-02-09T23:09:43Z","OEV7606B12FD418811D","OFFC37339571E5EC393","issued","1","1","2026-02-09T22:52:43Z","","PEV298F3D64CE720080","2026-02-09T22:37:43Z","2026-02-09T22:47:43Z","model_challenger","policy_v1","ASM1B9F852C0B839855","1","24953.95","-500.00","24453.95","usd","USD","2026-04-10T22:52:43Z"
